Coding System (Multilex),Codes,Description,Entity type,Category
Multilex,13712001,INSUMAN COMB 50 CARTRIDGE injection suspension 100 units/ml [AVENTIS],res22: diabetes_meds,drug
Multilex,13715001,INSUMAN COMB 15 OPTISET injection suspension 100 units/ml [AVENTIS],res22: diabetes_meds,drug
Multilex,13717001,insulin biphasic isophane human cartridge injection suspension 25:75; 100 units/ml,res22: diabetes_meds,drug
Multilex,13720001,INSUMAN COMB 25 CARTRIDGE injection suspension 100 units/ml [AVENTIS],res22: diabetes_meds,drug
Multilex,13724001,insulin isophane human cartridge injection suspension 100 units/ml,res22: diabetes_meds,drug
Multilex,13727001,LANTUS OPTICLIK injection solution 100 units/ml [AVENTIS],res22: diabetes_meds,drug
Multilex,13732001,INSUMAN BASAL VIAL injection suspension 100 units/ml [AVENTIS],res22: diabetes_meds,drug
Multilex,13734001,insulin aspart vial injection solution 100 units/ml,res22: diabetes_meds,drug
Multilex,13736001,insulin aspart disposable pen injection solution 100 units/ml,res22: diabetes_meds,drug
Multilex,13738001,insulin biphasic aspart disposable pen injection suspension 30:70; 100 units/ml,res22: diabetes_meds,drug
Multilex,13744001,insulin lispro cartridge injection solution 100 units/ml,res22: diabetes_meds,drug
Multilex,13747001,HUMALOG CARTRIDGE injection solution 100 units/ml [LILLY],res22: diabetes_meds,drug
Multilex,13748001,HUMALOG DISPOSABLE PEN injection solution 100 units/ml [LILLY],res22: diabetes_meds,drug
Multilex,13750001,insulin biphasic lispro disposable pen injection suspension 25:75; 100 units/ml,res22: diabetes_meds,drug
Multilex,13752001,HUMALOG MIX 25 DISPOSABLE PEN injection suspension 100 units/ml [LILLY],res22: diabetes_meds,drug
Multilex,13754001,insulin detemir disposable pen injection solution 100 units/ml,res22: diabetes_meds,drug
Multilex,13757001,insulin glargine disposable pen injection solution 100 units/ml,res22: diabetes_meds,drug
Multilex,13760001,LANTUS OPTISET injection solution 100 units/ml [AVENTIS],res22: diabetes_meds,drug
Multilex,13762001,insulin glulisine vial injection solution 100 units/ml,res22: diabetes_meds,drug
Multilex,13784001,APIDRA OPTISET injection solution 100 units/ml [SANOFI/AVE],res22: diabetes_meds,drug
Multilex,13805001,insulin isophane porcine vial injection suspension 100 units/ml,res22: diabetes_meds,drug
Multilex,13808001,HYPURIN PORCINE ISOPHANE VIAL injection suspension 100 units/ml [WOCKHARDT],res22: diabetes_meds,drug
Multilex,13811001,insulin biphasic isophane porcine cartridge injection suspension 30:70; 100 units/ml,res22: diabetes_meds,drug
Multilex,13813001,HYPURIN PORCINE 30/70 MIX CARTRIDGE injection suspension 100 units/ml [WOCKHARDT],res22: diabetes_meds,drug
Multilex,13815001,insulin soluble porcine cartridge injection solution 100 units/ml,res22: diabetes_meds,drug
Multilex,13817001,HYPURIN PORCINE NEUTRAL CARTRIDGE injection solution 100 units/ml [WOCKHARDT],res22: diabetes_meds,drug
Multilex,13820001,insulin isophane bovine cartridge injection suspension 100 units/ml,res22: diabetes_meds,drug
Multilex,13822001,HYPURIN BOVINE ISOPHANE CARTRIDGE injection suspension 100 units/ml [WOCKHARDT],res22: diabetes_meds,drug
Multilex,13824001,insulin soluble bovine cartridge injection solution 100 units/ml,res22: diabetes_meds,drug
Multilex,13830001,MIXTARD 50 PENFILL injection suspension 100 units/ml [NOVO],res22: diabetes_meds,drug
Multilex,13918001,INSULATARD VIAL injection suspension 100 units/ml [NOVO],res22: diabetes_meds,drug
Multilex,13952001,insulin human powder for inhalation 1mg,res22: diabetes_meds,drug
Multilex,13955001,EXUBERA powder for inhalation 3mg [PFIZER],res22: diabetes_meds,drug
Multilex,13971001,HUMALOG MIX 50 CARTRIDGE injection suspension 100 units/ml [LILLY],res22: diabetes_meds,drug
Multilex,14098001,glibenclamide oral suspension 5mg/5ml,res22: diabetes_meds,drug
Multilex,14325001,metformin oral solution 500mg/5ml,res22: diabetes_meds,drug
Multilex,14326001,METSOL oral solution 500mg/5ml [ORBIS],res22: diabetes_meds,drug
Multilex,14374001,pioglitazone with metformin tablets 15mg + 850mg,res22: diabetes_meds,drug
Multilex,14377001,COMPETACT film coated tablets [TAKEDA],res22: diabetes_meds,drug
Multilex,14439005,mhi-500 needle free starter kit 3ml vial adaptor MH79002-01A [MED HOUSE],res22: diabetes_meds,drug
Multilex,14441005,"mhi-500 3 month consumable kit size 6 nozzle, 3ml vial adaptor MH79002-12 [MED HOUSE]",res22: diabetes_meds,drug
Multilex,18531005,OptiClik blue insulin pen 3ml/1-80 units [SANOFI/AVE],res22: diabetes_meds,drug
Multilex,14502005,u100 single use insulin syringe with 12mm needle(30G) 0.5ml,res22: diabetes_meds,drug
Multilex,14731001,PRANDIN tablets 500 micrograms [NOVO],res22: diabetes_meds,drug
Multilex,14733001,PRANDIN tablets 2mg [NOVO],res22: diabetes_meds,drug
Multilex,15280005,BD Micro-Fine Plus single use insulin syringe with 8mm needle(30G) 1ml [BECTON],res22: diabetes_meds,drug
Multilex,15303001,exenatide injection 10micrograms,res22: diabetes_meds,drug
Multilex,15306001,BYETTA injection 10micrograms [LILLY],res22: diabetes_meds,drug
Multilex,15360001,JANUVIA tablets 100mg [M S D],res22: diabetes_meds,drug
Multilex,15577001,LANTUS SOLOSTAR injection solution 100 units/ml [SANOFI/AVE],res22: diabetes_meds,drug
Multilex,15578001,APIDRA SOLOSTAR injection solution 100 units/ml [SANOFI/AVE],res22: diabetes_meds,drug
Multilex,15661001,GALVUS tablets 50mg [NOVARTIS],res22: diabetes_meds,drug
Multilex,23007,INSULIN SOLUBLE 100 I/U INJ,res22: diabetes_meds,drug
Multilex,15989001,vildagliptin with metformin tablets 50mg + 1000mg,res22: diabetes_meds,drug
Multilex,16006005,Humapen Luxura insulin pen 3ml/1-60 units [LILLY],res22: diabetes_meds,drug
Multilex,16160001,NIDDARYL tablets 1mg [DEE],res22: diabetes_meds,drug
Multilex,16267001,GLUCOPHAGE SR tablets 750mg [MERCK SER],res22: diabetes_meds,drug
Multilex,16448005,SQ-Pen starter pack SQ 001 [MED HOUSE],res22: diabetes_meds,drug
Multilex,17081001,metformin oral powder 1000mg,res22: diabetes_meds,drug
Multilex,17082001,GLUCOPHAGE sachets 500mg [MERCK SER],res22: diabetes_meds,drug
Multilex,17536005,Optipen Pro 1 yellow insulin pen 3ml/1-60 units [AVENTIS],res22: diabetes_meds,drug
Multilex,17542001,HUMALOG MIX 25 VIAL injection suspension 100 units/ml [LILLY],res22: diabetes_meds,drug
Multilex,17862001,gliclazide tablets 40mg,res22: diabetes_meds,drug
Multilex,17931001,JANUMET tablets 50mg + 1000mg [M S D],res22: diabetes_meds,drug
Multilex,18573001,INSUMAN BASAL SOLOSTAR injection suspension 100 units/ml [AVENTIS],res22: diabetes_meds,drug
Multilex,19914005,Humapen Luxura HD insulin pen 3ml/1-30 units [LILLY],res22: diabetes_meds,drug
Multilex,21185005,NovoPen 4 blue insulin pen 3ml/1-60 units [NOVO],res22: diabetes_meds,drug
Multilex,21186005,NovoPen 4 silver insulin pen 3ml/1-60 units [NOVO],res22: diabetes_meds,drug
Multilex,!3473801,INSULIN HUM/ACTRAPHANE,res22: diabetes_meds,drug
Multilex,!3474503,INSULIN HUMAN ACTRAPID (NEUTRAL),res22: diabetes_meds,drug
Multilex,!3477601,INSULIN HUMULIN M1 VIAL,res22: diabetes_meds,drug
Multilex,!3498103,INSULIN NOVO MONOTARD MC,res22: diabetes_meds,drug
Multilex,!3510611,INSULIN ZINC HUMAN SUSPENSION,res22: diabetes_meds,drug
Multilex,!9131380,SYRINGE INSULIN DISPOSABLE,res22: diabetes_meds,drug
Multilex,855001,SEMITARD MC injection 100 units/ml [NOVO],res22: diabetes_meds,drug
Multilex,1494001,TEMPULIN injection 100 units/ml [KNOLL],res22: diabetes_meds,drug
Multilex,2397007,INSULIN SOLUBLE 40 I/U INJ,res22: diabetes_meds,drug
Multilex,2398007,INSULIN ZINC SEMILENTE SUSP BP 100 I/U INJ,res22: diabetes_meds,drug
Multilex,2401007,INSULIN ISOPHANE (NPH) 40 I/U,res22: diabetes_meds,drug
Multilex,2416002,LIBANIL tablets 5mg [APS],res22: diabetes_meds,drug
Multilex,!8504807,INSULIN PORK ACTRAPID,res22: diabetes_meds,drug
Multilex,2902001,MALIX tablets 2.5mg [LAGAP],res22: diabetes_meds,drug
Multilex,2902002,MALIX tablets 5mg [LAGAP],res22: diabetes_meds,drug
Multilex,2942002,CALABREN tablets 2.5mg [BERK],res22: diabetes_meds,drug
Multilex,22007,INSULIN ISOPHANE 50%/NEUTRAL 50% 100 I/U INJ,res22: diabetes_meds,drug
Multilex,3204007,INSULIN PUR-IN ISOPHANE 100 I/U INJ,res22: diabetes_meds,drug
Multilex,3207007,INSULIN PUR-IN MIX 50/50 100 I/U INJ,res22: diabetes_meds,drug
Multilex,9309001,insulin soluble human emp injection 100 units/ml,res22: diabetes_meds,drug
Multilex,3310007,INSULIN ZINC CRYSTALLINE susp 100 I/U INJ,res22: diabetes_meds,drug
Multilex,3312001,GLYMESE tablets 250mg [DDSA],res22: diabetes_meds,drug
Multilex,3708007,INSULIN MONOPHANE (ISOPHANE) 100 I/U INJ,res22: diabetes_meds,drug
Multilex,!8504025,SYRINGE INSULIN U100 S/U+8MM NEEDLE,res22: diabetes_meds,drug
Multilex,3747001,GUARINA sachets [NORGINE],res22: diabetes_meds,drug
Multilex,4325007,TOLBUTAMIDE 250 MG TAB,res22: diabetes_meds,drug
Multilex,4327007,TOLBUTAMIDE 1 GM TAB,res22: diabetes_meds,drug
Multilex,4727007,METFORMIN 250 MG TAB,res22: diabetes_meds,drug
Multilex,4831007,INSULIN SEMITARD 40 I/U INJ,res22: diabetes_meds,drug
Multilex,235002,DIABINESE tablets 250mg [PFIZER],res22: diabetes_meds,drug
Multilex,4835007,INSULIN NEULENTE (ZINC SUSP)(PURIFIED) 100 I/U INJ,res22: diabetes_meds,drug
Multilex,4851001,tolbutamide injection 50mg/ml,res22: diabetes_meds,drug
Multilex,5701001,PUR-IN MIX 25/75 injection [CP PHARM],res22: diabetes_meds,drug
Multilex,5707001,PUR-IN NEUTRAL injection 100 units/ml [CP PHARM],res22: diabetes_meds,drug
Multilex,235001,DIABINESE tablets 100mg [PFIZER],res22: diabetes_meds,drug
Multilex,6532007,INSULIN SOLUBLE INJ I/U^2,res22: diabetes_meds,drug
Multilex,18739001,gliclazide oral suspension 80mg/5ml,res22: diabetes_meds,drug
Multilex,417010,GLIBENCLAMIDE tablets 2.5mg [WOCKHARDT],res22: diabetes_meds,drug
Multilex,408001,GLIBENESE tablets 5mg [PFIZER],res22: diabetes_meds,drug
Multilex,331001,EUGLUCON tablets 2.5mg [AVENTIS],res22: diabetes_meds,drug
Multilex,486010,METFORMIN tablets 850mg [HILLCROSS],res22: diabetes_meds,drug
Multilex,417009,GLIBENCLAMIDE tablets 5mg [WOCKHARDT],res22: diabetes_meds,drug
Multilex,409002,GLUCOPHAGE tablets 850mg [MERCK SER],res22: diabetes_meds,drug
Multilex,467001,PORK INSULATARD VIAL injection suspension 100 units/ml [NOVO],res22: diabetes_meds,drug
Multilex,485010,METFORMIN tablets 850mg [ACTAVIS],res22: diabetes_meds,drug
Multilex,442001,ACTRAPID injection 100 iu/ml [NOVO],res22: diabetes_meds,drug
Multilex,446001,HUMULIN S injection 100 units/ml [LILLY],res22: diabetes_meds,drug
Multilex,443001,MONOTARD injection 100 units/ml [NOVO],res22: diabetes_meds,drug
Multilex,650009,TOLBUTAMIDE tablets 500mg [ACTAVIS],res22: diabetes_meds,drug
Multilex,598001,MONOTARD MC injection 100 units/ml [NOVO],res22: diabetes_meds,drug
Multilex,584001,PORK MIXTARD 30 VIAL injection suspension 100 units/ml [NOVO],res22: diabetes_meds,drug
Multilex,580001,MINODIAB tablets 5mg [PHARMACIA],res22: diabetes_meds,drug
Multilex,1196001,GUAREM sachets [SHIRE],res22: diabetes_meds,drug
Multilex,1335009,GLIBENCLAMIDE tablets 5mg [TEVA],res22: diabetes_meds,drug
Multilex,854001,SEMI-DAONIL tablets 2.5mg [AVENTIS],res22: diabetes_meds,drug
Multilex,803001,RAPITARD MC injection 100 units/ml [NOVO],res22: diabetes_meds,drug
Multilex,2409009,GLICLAZIDE tablets 80mg [MERCK-GEN],res22: diabetes_meds,drug
Multilex,1138007,MONOJECT INSULIN NEEDLES,res22: diabetes_meds,drug
Multilex,1084002,acarbose tablets 100mg,res22: diabetes_meds,drug
Multilex,1017001,PORK VELOSULIN injection 100 units/ml [NOVO],res22: diabetes_meds,drug
Multilex,1506009,METFORMIN tablets 850mg [IVAX],res22: diabetes_meds,drug
Multilex,1345009,METFORMIN tablets 850mg [WOCKHARDT],res22: diabetes_meds,drug
Multilex,1771003,INSULATARD PENFILL 100 iu/ml [NOVO],res22: diabetes_meds,drug
Multilex,1760005,u100 insulin syringe 0.5ml,res22: diabetes_meds,drug
Multilex,1525009,NEUTRAL INSULIN injection 100 units/ml [CELLTECH],res22: diabetes_meds,drug
Multilex,1524001,GLUCOBAY tablets 50mg [BAYER],res22: diabetes_meds,drug
Multilex,1519001,ACTRAPID MC injection 100 units/ml [ARUN],res22: diabetes_meds,drug
Multilex,1761005,u100 pre-set insulin syringe 1ml Sp.36 [2A],res22: diabetes_meds,drug
Multilex,1810005,syringe ordinary purpose spec 16[2a] 2ml,res22: diabetes_meds,drug
Multilex,1781005,u100 single use insulin syringe with 12mm needle(26G) 1ml,res22: diabetes_meds,drug
Multilex,1874009,METFORMIN tablets 500mg [TEVA],res22: diabetes_meds,drug
Multilex,2399007,INSULIN BOVINE PROTAMINE ZINC 40 I/U INJ,res22: diabetes_meds,drug
Multilex,2061009,GLICLAZIDE tablets 80mg [IVAX],res22: diabetes_meds,drug
Multilex,2165009,GLIPIZIDE tablets 5mg [GEN (UK)],res22: diabetes_meds,drug
Multilex,2110009,GLICLAZIDE tablets 80mg [ACTAVIS],res22: diabetes_meds,drug
Multilex,16266001,metformin modified release tablet 750mg,res22: diabetes_meds,drug
Multilex,2472001,HYPURIN BOVINE LENTE VIAL injection suspension 100 units/ml [WOCKHARDT],res22: diabetes_meds,drug
Multilex,2677001,ACTRAPID PENFILL 100 iu/ml [NOVO],res22: diabetes_meds,drug
Multilex,5563001,PENMIX 50/50 PENFILL injection 100 iu/ml [NOVO],res22: diabetes_meds,drug
Multilex,2462002,DIABETAMIDE tablets 5mg [ASHBOURNE],res22: diabetes_meds,drug
Multilex,2474001,HYPURIN BOVINE NEUTRAL injection 100 units/ml [CP PHARM],res22: diabetes_meds,drug
Multilex,2696001,DIAMICRON tablets 80mg [SERVIER],res22: diabetes_meds,drug
Multilex,3713007,INSULIN HUMAN VELOSULIN 100 I/U INJ,res22: diabetes_meds,drug
Multilex,2947001,HUMULIN M1 injection 100 units/ml [LILLY],res22: diabetes_meds,drug
Multilex,3705007,INSULIN ZINC BOVINE susp 100 I/U INJ,res22: diabetes_meds,drug
Multilex,18692001,exenatide powder for prolonged release injection suspension 2mg,res22: diabetes_meds,drug
Multilex,2866007,CHLORPROPAMIDE 500 MG TAB,res22: diabetes_meds,drug
Multilex,2833009,GLICLAZIDE tablets 80mg [SANDOZ],res22: diabetes_meds,drug
Multilex,3710007,INSULIN NOVO ULTRATARD MC 100 I/U INJ,res22: diabetes_meds,drug
Multilex,2942001,CALABREN tablets 5mg [BERK],res22: diabetes_meds,drug
Multilex,2872002,glibenclamide tablets 5mg,res22: diabetes_meds,drug
Multilex,2973009,GLICLAZIDE tablets 80mg [GENUS],res22: diabetes_meds,drug
Multilex,2948001,HUMULIN M4 injection 100 units/ml [LILLY],res22: diabetes_meds,drug
Multilex,2947003,HUMULIN M3 injection 100 units/ml [LILLY],res22: diabetes_meds,drug
Multilex,3504009,GLICLAZIDE tablets 80mg [WOCKHARDT],res22: diabetes_meds,drug
Multilex,3451007,INSULIN HUMULIN M CARTRIDGE 100 I/U,res22: diabetes_meds,drug
Multilex,3244002,chlorpropamide tablets 250mg,res22: diabetes_meds,drug
Multilex,3717007,INSULIN ISOPHANE 70%/NEUTRAL 30% 100 I/U INJ,res22: diabetes_meds,drug
Multilex,3946002,insulin biphasic isophane porcine injection 30:70; 100 units/ml,res22: diabetes_meds,drug
Multilex,4850002,TOLANASE tablets 250mg [PHARMACIA],res22: diabetes_meds,drug
Multilex,3714007,INSULIN HYPURIN PROTAMINE ZINC 100 I/U INJ,res22: diabetes_meds,drug
Multilex,3717001,glipizide tablets 2.5mg,res22: diabetes_meds,drug
Multilex,3952001,PENJECT injection device 100 units/ml [HYPOGUARD],res22: diabetes_meds,drug
Multilex,3716007,INSULIN ISOPHANE (NPH) 100 I/U INJ,res22: diabetes_meds,drug
Multilex,3716001,gliclazide tablets 80mg,res22: diabetes_meds,drug
Multilex,3943001,insulin isophane bovine injection 100 units/ml,res22: diabetes_meds,drug
Multilex,3746002,guar gum sachets 5g/sachet,res22: diabetes_meds,drug
Multilex,3719001,gliquidone tablets 30mg,res22: diabetes_meds,drug
Multilex,3934001,insulin soluble bovine injection 100 units/ml,res22: diabetes_meds,drug
Multilex,3941001,insulin zinc suspension crystalline human pyr - long acting injection 100 units/ml,res22: diabetes_meds,drug
Multilex,3950001,VELOSULIN CARTRIDGE injection 100 units/ml [NOVO],res22: diabetes_meds,drug
Multilex,3948001,insulin protamine zinc bovine vial injection suspension 100 units/ml,res22: diabetes_meds,drug
Multilex,4849002,tolazamide tablets 250mg,res22: diabetes_meds,drug
Multilex,3955007,INSULIN BP 100 I/U,res22: diabetes_meds,drug
Multilex,3953007,INSULIN HUMULIN M4 CARTRIDGE 100 I/U,res22: diabetes_meds,drug
Multilex,4849001,tolazamide tablets 100mg,res22: diabetes_meds,drug
Multilex,4119001,ORABET tablets 500mg [LAGAP],res22: diabetes_meds,drug
Multilex,4728007,METFORMIN HCl 850 MG TAB,res22: diabetes_meds,drug
Multilex,6283002,syringe for injection 1 ml syringe,res22: diabetes_meds,drug
Multilex,8704001,INSULATARD NOVOLET 100 iu/ml [NOVO],res22: diabetes_meds,drug
Multilex,9308001,insulin soluble human pyr injection 100 units/ml,res22: diabetes_meds,drug
Multilex,9302002,insulin biphasic isophane human prb injection 20:80; 100 units/ml,res22: diabetes_meds,drug
Multilex,5628007,TOLBUTAMIDE 100 MG TAB,res22: diabetes_meds,drug
Multilex,5671001,PENMIX 20/80 PENFILL PENFILL [NOVO],res22: diabetes_meds,drug
Multilex,5798007,INSULIN NOVO MONOTARD MC 100 I/U INJ,res22: diabetes_meds,drug
Multilex,5680001,PENMIX 10/90 PENFILL PENFILL [NOVO],res22: diabetes_meds,drug
Multilex,6285003,insulin 1 ml syringe,res22: diabetes_meds,drug
Multilex,7074005,Monoject U100 single use insulin syringe with 12mm needle(28G) 0.5ml [COVIDIEN],res22: diabetes_meds,drug
Multilex,6285001,insulin 0.5 ml syringe,res22: diabetes_meds,drug
Multilex,6435009,GLIMEPIRIDE tablets 1mg [ACTAVIS],res22: diabetes_meds,drug
Multilex,6286002,insulin 2 ml syringe,res22: diabetes_meds,drug
Multilex,7059005,B-D U-100 single use insulin syringe 1ml 29g [BECTON],res22: diabetes_meds,drug
Multilex,7051005,B-D U-100 single use insulin syringe 0.5ml 29g [BECTON],res22: diabetes_meds,drug
Multilex,6860007,INSULIN ISOPHANE 100 I/U,res22: diabetes_meds,drug
Multilex,7050005,B-D U-100 single use insulin syringe 0.3ml 30g [BECTON],res22: diabetes_meds,drug
Multilex,7016009,METFORMIN sugar free oral solution 500mg/5ml [ROSEMONT],res22: diabetes_meds,drug
Multilex,8057005,u100 single use insulin syringe with 8mm needle(30G) 0.5ml,res22: diabetes_meds,drug
Multilex,7623002,insulin biphasic isophane human crb injection 25:75; 100 units/ml,res22: diabetes_meds,drug
Multilex,7092001,PENMIX 40/60 injection 100 iu/ml [NOVO],res22: diabetes_meds,drug
Multilex,7090001,PENMIX 10/90 pen [NOVO],res22: diabetes_meds,drug
Multilex,7093001,PENMIX 50/50 injection 100 iu/ml [NOVO],res22: diabetes_meds,drug
Multilex,8494001,INSULATARD FLEXPEN injection 100 iu/ml [NOVO],res22: diabetes_meds,drug
Multilex,7762002,pioglitazone tablets 30mg,res22: diabetes_meds,drug
Multilex,7623003,insulin biphasic isophane human crb injection 50:50; 100 units/ml,res22: diabetes_meds,drug
Multilex,7761001,ACTOS tablets 15mg [TAKEDA],res22: diabetes_meds,drug
Multilex,7762001,pioglitazone tablets 15mg,res22: diabetes_meds,drug
Multilex,8076003,NOVONORM tablets 2mg [NOVO],res22: diabetes_meds,drug
Multilex,8076001,NOVONORM tablets 500 micrograms [NOVO],res22: diabetes_meds,drug
Multilex,8075003,repaglinide tablets 2mg,res22: diabetes_meds,drug
Multilex,8358005,Humapen injection device [LILLY],res22: diabetes_meds,drug
Multilex,8232005,NovoPen fun injection device [NOVO],res22: diabetes_meds,drug
Multilex,8726001,HUMAJECT M4 pen 100 iu/ml [LILLY],res22: diabetes_meds,drug
Multilex,8707001,MIXTARD 30 PENFILL 100 iu/ml [NOVO],res22: diabetes_meds,drug
Multilex,9301001,insulin zinc suspension mixed bovine and porcine injection 100 units/ml,res22: diabetes_meds,drug
Multilex,8706001,MIXTARD 20 PENFILL 100 iu/ml [NOVO],res22: diabetes_meds,drug
Multilex,8705002,MIXTARD 10 NOVOLET 100 iu/ml [NOVO],res22: diabetes_meds,drug
Multilex,8710001,INSUMAN COMB 15 injection 100 iu/ml [AVENTIS],res22: diabetes_meds,drug
Multilex,8707003,MIXTARD 30 ge injection 100 iu/ml [NOVO],res22: diabetes_meds,drug
Multilex,8724003,HUMAJECT M3 pen 100 iu/ml [LILLY],res22: diabetes_meds,drug
Multilex,8709002,MIXTARD 50 NOVOLET 100 iu/ml [NOVO],res22: diabetes_meds,drug
Multilex,8708002,MIXTARD 40 NOVOLET 100 iu/ml [NOVO],res22: diabetes_meds,drug
Multilex,8724002,HUMAJECT M2 pen 100 iu/ml [LILLY],res22: diabetes_meds,drug
Multilex,8723001,HUMAJECT I pen 100 iu/ml [LILLY],res22: diabetes_meds,drug
Multilex,9181005,BD Ultra Pen insulin pen 3.0ml [BECTON],res22: diabetes_meds,drug
Multilex,8778001,GLUCAMET tablets 500mg [OPUS],res22: diabetes_meds,drug
Multilex,8726002,HUMAJECT M5 pen 100 iu/ml [LILLY],res22: diabetes_meds,drug
Multilex,9179005,Autopen insulin pen 1.5ml/2-32 units [OWEN],res22: diabetes_meds,drug
Multilex,9171005,Novopen 3 fun - blue insulin pen 3ml/2-70 units [NOVO],res22: diabetes_meds,drug
Multilex,9169005,Novopen 3 CLASSIC insulin pen 3ml/2-70 units [NOVO],res22: diabetes_meds,drug
Multilex,9317002,insulin biphasic isophane human prb injection 50:50; 100 units/ml,res22: diabetes_meds,drug
Multilex,9620001,insulin aspart human pyr injection 100 iu/ml,res22: diabetes_meds,drug
Multilex,9316002,insulin biphasic isophane human pyr injection 50:50; 100 units/ml,res22: diabetes_meds,drug
Multilex,9315003,insulin biphasic isophane human pyr injection 30:70; 100 units/ml,res22: diabetes_meds,drug
Multilex,9313001,insulin isophane human emp injection 100 units/ml,res22: diabetes_meds,drug
Multilex,9728005,BD Micro-Fine Plus single use insulin syringe with 12mm needle(29G) 0.5ml [BECTON],res22: diabetes_meds,drug
Multilex,9571005,u100 single use insulin syringe with 12mm needle(29G) 1ml,res22: diabetes_meds,drug
Multilex,9564005,u100 single use insulin syringe with 12mm needle(28G) 0.3ml,res22: diabetes_meds,drug
Multilex,9491005,Novopen 3 demi insulin pen 3ml/1-35 units [NOVO],res22: diabetes_meds,drug
Multilex,9833005,Omnican 50 insulin syringe with 12mm needle(30G) 0.5ml/U100 [B BRAUN],res22: diabetes_meds,drug
Multilex,9565005,u100 single use insulin syringe with 12mm needle(29G) 0.3ml,res22: diabetes_meds,drug
Multilex,9567005,u100 single use insulin syringe with 12mm needle(28G) 0.5ml,res22: diabetes_meds,drug
Multilex,9853005,Unifine single use insulin syringe with 12mm needle(29G) 1ml [OWEN],res22: diabetes_meds,drug
Multilex,9726005,BD Micro-Fine Plus single use insulin syringe with 12mm needle(29G) 0.3ml [BECTON],res22: diabetes_meds,drug
Multilex,9831005,Clinipak U100 single use insulin syringe with 12mm needle(28G) 1ml [RAND],res22: diabetes_meds,drug
Multilex,9830005,Clinipak U100 single use insulin syringe with 12mm needle(28G) 0.5ml [RAND],res22: diabetes_meds,drug
Multilex,9830001,MIXTARD 30 INNOLET injection suspension 30:70; 100 units/ml [NOVO],res22: diabetes_meds,drug
Multilex,9852005,Unifine single use insulin syringe with 12mm needle(29G) 0.5ml [OWEN],res22: diabetes_meds,drug
Multilex,9834005,Myjector single use insulin syringe with 12mm needle(27G) 0.5ml/U100 [TERUMO],res22: diabetes_meds,drug
Multilex,9836005,Myjector single use insulin syringe with 12mm needle(29G) 1ml/U100 [TERUMO],res22: diabetes_meds,drug
Multilex,10314005,Abcare U100 glass insulin syringe 0.5ml [RAND],res22: diabetes_meds,drug
Multilex,9951002,AVANDIA tablets 4mg [GLAXSK PHA],res22: diabetes_meds,drug
Multilex,11867001,nateglinide tablets 60mg,res22: diabetes_meds,drug
Multilex,13689001,MIXTARD 10 PENFILL injection suspension 100 units/ml [NOVO],res22: diabetes_meds,drug
Multilex,9951003,AVANDIA tablets 8mg [GLAXSK PHA],res22: diabetes_meds,drug
Multilex,10239005,u100 single use insulin syringe with 8mm needle(29G) 0.3ml,res22: diabetes_meds,drug
Multilex,10236002,rosiglitazone tablets 4mg,res22: diabetes_meds,drug
Multilex,9987001,insulin lispro human prb injection 100 iu/ml,res22: diabetes_meds,drug
Multilex,10009002,insulin biphasic lispro human prb injection 50:50; 100 units/ml,res22: diabetes_meds,drug
Multilex,10315005,Abcare U100 glass insulin syringe 1ml [RAND],res22: diabetes_meds,drug
Multilex,11025005,Autopen Junior insulin pen 3ml/2-42 units [OWEN],res22: diabetes_meds,drug
Multilex,11789005,Autopen Special Edition insulin pen 3ml/2-42 units [OWEN],res22: diabetes_meds,drug
Multilex,11004001,HYPURIN PORCINE ISOPHANE injection 100 units/ml [WOCKHARDT],res22: diabetes_meds,drug
Multilex,10336005,Innovo green insulin pen 3ml/1-70 units [NOVO],res22: diabetes_meds,drug
Multilex,10918005,Novopen Junior yellow insulin pen 3ml/1-35 units [NOVO],res22: diabetes_meds,drug
Multilex,10445001,NOVOMIX 30 injection 30:70; 100 units/ml [NOVO],res22: diabetes_meds,drug
Multilex,10337005,Innovo orange insulin pen 3ml/1-70 units [NOVO],res22: diabetes_meds,drug
Multilex,11665001,AMARYL tablets 4mg [AVENTIS],res22: diabetes_meds,drug
Multilex,11526005,Unifine single use insulin syringe with 8mm needle(30G) 0.5ml [OWEN],res22: diabetes_meds,drug
Multilex,11148001,INSUMAN RAPID injection 100 iu/ml [AVENTIS],res22: diabetes_meds,drug
Multilex,11629005,Abcare ordinary purpose syringe 2ml [RAND],res22: diabetes_meds,drug
Multilex,11550002,glimepiride tablets 1mg,res22: diabetes_meds,drug
Multilex,11552003,AMARYL tablets 3mg [AVENTIS],res22: diabetes_meds,drug
Multilex,11628005,Abcare ordinary purpose syringe 1ml [RAND],res22: diabetes_meds,drug
Multilex,11586001,PORK ACTRAPID VIAL injection solution 100 units/ml [NOVO],res22: diabetes_meds,drug
Multilex,13686001,INSUMAN RAPID OPTISET injection solution 100 units/ml [AVENTIS],res22: diabetes_meds,drug
Multilex,12229001,AVANDAMET tablets 2mg + 500mg [GLAXSK PHA],res22: diabetes_meds,drug
Multilex,11868003,STARLIX tablets 180mg [NOVARTIS],res22: diabetes_meds,drug
Multilex,11867003,nateglinide tablets 180mg,res22: diabetes_meds,drug
Multilex,11868001,STARLIX tablets 60mg [NOVARTIS],res22: diabetes_meds,drug
