Coding System (GPRD_product_code),Codes,Description,Entity type,Category
GPRD_product_code,03252001,ESTRADIOL tabs 2mg,hormone replacement drugs,drug
GPRD_product_code,03252002,ESTRADIOL tabs 1mg,hormone replacement drugs,drug
GPRD_product_code,12948001,ESTRADIOL TWICE WEEKLY patch 25 micrograms/24 hours (0.39mg/unit),hormone replacement drugs,drug
GPRD_product_code,14024001,ESTRADIOL transdermal patch 50micrograms/24 hours,hormone replacement drugs,drug
GPRD_product_code,05480001,ESTRADIOL TWICE WEEKLY patch 50mcg/24 hours (3.2mg/unit),hormone replacement drugs,drug
GPRD_product_code,09752001,ESTRADIOL TWICE WEEKLY patch 25micrograms/24 hours (0.75mg/unit),hormone replacement drugs,drug
GPRD_product_code,05480002,ESTRADIOL TWICE WEEKLY patch 25mcg/24 hours (1.6mg/unit),hormone replacement drugs,drug
GPRD_product_code,05481003,ESTRADIOL TWICE WEEKLY patch 25micrograms/24 hours (2mg/unit),hormone replacement drugs,drug
GPRD_product_code,05481001,ESTRADIOL TWICE WEEKLY patch 25micrograms/24 hours (2mg/unit),hormone replacement drugs,drug
GPRD_product_code,12950001,ESTRADIOL TWICE WEEKLY patch 50 micrograms/24 hours (0.78mg/unit),hormone replacement drugs,drug
GPRD_product_code,08909001,ESTRADIOL TWICE WEEKLY patch 37.5micrograms/24 hours (3.29mg/unit),hormone replacement drugs,drug
GPRD_product_code,12952001,ESTRADIOL TWICE WEEKLY patch 100 micrograms/24 hours (1.56mg/unit),hormone replacement drugs,drug
GPRD_product_code,07628001,ESTRADIOL TWICE WEEKLY patch 50micrograms/24 hours (4mg/unit),hormone replacement drugs,drug
GPRD_product_code,05480003,ESTRADIOL TWICE WEEKLY patch 75micrograms/24 hours(4.8mg/unit),hormone replacement drugs,drug
GPRD_product_code,12951001,ESTRADIOL TWICE WEEKLY patch 75 micrograms/24 hours (1.17mg/unit),hormone replacement drugs,drug
GPRD_product_code,10746001,PRO-GEST crm,hormone replacement drugs,drug
GPRD_product_code,09752002,ESTRADIOL TWICE WEEKLY patch 50micrograms/24 hours(1.5mg/unit),hormone replacement drugs,drug
GPRD_product_code,11668001,ESTRADIOL TWICE WEEKLY patch 75micrograms/24 hours (2.25mg/unit),hormone replacement drugs,drug
GPRD_product_code,10370001,ESTRADIOL TWICE WEEKLY patch 75micrograms/24 hours (2.25mg/unit),hormone replacement drugs,drug
GPRD_product_code,08909003,ESTRADIOL TWICE WEEKLY patch 75micrograms/24hours (6.57mg/unit),hormone replacement drugs,drug
GPRD_product_code,12949001,ESTRADIOL TWICE WEEKLY transdermal patch 37.5micrograms/24 hours,hormone replacement drugs,drug
GPRD_product_code,07037001,ESTRADIOL TWICE WEEKLY patch 100mcg/24 hours (6.4mg/unit),hormone replacement drugs,drug
