terminology,code,term,code_type
SNOMEDCT,188733003,Chronic eosinophilic leukaemia,1.0
SNOMEDCT,188734009,Chronic neutrophilic leukemia,1.0
SNOMEDCT,188736006,Subacute myeloid leukaemia,1.0
SNOMEDCT,188737002,Chloroma,1.0
SNOMEDCT,188738007,Granulocytic sarcoma,1.0
SNOMEDCT,188744006,Histiocytic leukemia,1.0
SNOMEDCT,188745007,Chronic monocytic leukemia,1.0
SNOMEDCT,188746008,Subacute monocytic leukaemia,1.0
SNOMEDCT,188754005,Thrombocytic leukemia,1.0
SNOMEDCT,188768003,Myelomonocytic leukaemia,1.0
SNOMEDCT,188770007,Subacute myelomonocytic leukaemia,1.0
SNOMEDCT,230257000,Paraneoplastic motor neurone disease,1.0
SNOMEDCT,230586003,Neuropathy due to multiple myeloma,1.0
SNOMEDCT,231834005,Malignant melanoma of eyelid,1.0
SNOMEDCT,236005001,Malignant ascites,1.0
SNOMEDCT,239898008,Polymyositis with malignant disease,1.0
SNOMEDCT,239901009,Dermatopolymyositis in neoplastic disease,1.0
SNOMEDCT,254459004,Malignant tumour of anterior pillar of fauces,1.0
SNOMEDCT,254484001,Malignant tumor of posterior margin of nasal septum and choanae,1.0
SNOMEDCT,254582000,Carcinoma of rectum,1.0
SNOMEDCT,254645002,Malignant mesothelioma of pleura,1.0
SNOMEDCT,254792006,Proliferating angioendotheliomatosis,1.0
SNOMEDCT,254837009,Malignant tumor of breast,1.0
SNOMEDCT,254980001,Malignant tumor of acoustic vestibular nerve,1.0
SNOMEDCT,254986007,Malignant tumour of peripheral nerve,1.0
SNOMEDCT,255052006,Malignant tumor of unknown origin,1.0
SNOMEDCT,255056009,Malignant tumor of head and neck,1.0
SNOMEDCT,255066001,Carcinoma of genitourinary organ,1.0
SNOMEDCT,255067005,Sarcoma of bone and connective tissue,1.0
SNOMEDCT,255068000,"Carcinoma of bone, connective tissue, skin and breast",1.0
SNOMEDCT,255069008,"Carcinoma of lip, oral cavity and pharynx",1.0
SNOMEDCT,255073006,"Malignant tumor of ear, nose and throat",1.0
SNOMEDCT,255077007,Malignant tumour of digestive organ,1.0
SNOMEDCT,255081007,Carcinoma of cecum,1.0
SNOMEDCT,255083005,Malignant tumor of anus and anal canal,1.0
SNOMEDCT,255084004,Squamous cell carcinoma of anal margin,1.0
SNOMEDCT,255086002,Carcinoma common bile duct,1.0
SNOMEDCT,255090000,Malignant neoplasm of carpal bones,1.0
SNOMEDCT,255091001,Malignant neoplasm of metacarpal bones,1.0
SNOMEDCT,255107005,Seminoma of testis,1.0
SNOMEDCT,269459004,Malignant tumour of lesser curve of stomach,1.0
SNOMEDCT,269460009,Malignant tumor of greater curve of stomach,1.0
SNOMEDCT,269463006,Malignant tumor of middle ear and mastoid,1.0
SNOMEDCT,269464000,"Malignant neoplasm of upper lobe, bronchus or lung",1.0
SNOMEDCT,269467007,Malignant neoplasm of hand bones,1.0
SNOMEDCT,269469005,Malignant neoplasm of soft tissue,1.0
SNOMEDCT,269473008,Secondary malignant neoplasm of respiratory and digestive systems,1.0
SNOMEDCT,269475001,Malignant neoplasm of lymphatic and haemopoietic tissue,1.0
SNOMEDCT,269476000,Nodular lymphoma,1.0
SNOMEDCT,269515006,Carcinoma of lip,1.0
SNOMEDCT,269578002,Malignant melanoma of head and neck,1.0
SNOMEDCT,269579005,Malignant melanoma of trunk,1.0
SNOMEDCT,269580008,Malignant melanoma of upper limb,1.0
SNOMEDCT,271323007,"Malignant neoplasm of lip, oral cavity and pharynx",1.0
SNOMEDCT,271467005,"Malignant neoplasm of bone, connective tissue, skin and breast",1.0
SNOMEDCT,271468000,Malignant neoplasm of genitourinary organ,1.0
SNOMEDCT,271568003,"Malig neoplasm of lower lip, oral aspect",1.0
SNOMEDCT,274088005,Secondary malignant neoplasm of unknown site,1.0
SNOMEDCT,274905008,"Malignant lymphoma - lymphocytic, intermediate differentiation",1.0
SNOMEDCT,275399006,Malignant tumour of lipstick area of lip,1.0
SNOMEDCT,275419009,Primary vulval cancer,1.0
SNOMEDCT,275524009,Immunoproliferative neoplasm,1.0
SNOMEDCT,277473004,B-CLL - B-cell chronic lymphocytic leukemia,1.0
SNOMEDCT,277474005,B-cell chronic lymphocytic leukaemia variant,1.0
SNOMEDCT,277545003,T-cell chronic lymphocytic leukaemia,1.0
SNOMEDCT,277549009,Chronic lymphocytic prolymphocytic leukemia syndrome,1.0
SNOMEDCT,277550009,Richter's syndrome,1.0
SNOMEDCT,277551008,Splenic lymphoma with villous lymphocytes,1.0
SNOMEDCT,277567002,T-cell prolymphocytic leukemia,1.0
SNOMEDCT,277568007,Hairy cell leukaemia variant,1.0
SNOMEDCT,277569004,Large granular lymphocytic leukemia,1.0
SNOMEDCT,277570003,Lymphoma with spill,1.0
SNOMEDCT,277571004,B-cell acute lymphoblastic leukemia,1.0
SNOMEDCT,277613000,Cutaneous/peripheral T-cell lymphoma,1.0
SNOMEDCT,277615007,Low grade B-cell lymphoma,1.0
SNOMEDCT,277619001,B-cell prolymphocytic leukaemia,1.0
SNOMEDCT,277622004,Mucosa-associated lymphoma,1.0
SNOMEDCT,277625002,Follicular non-Hodgkin's small cleaved cell lymphoma,1.0
SNOMEDCT,277641001,"Malignant lymphoma - histiocytic, nodular",1.0
SNOMEDCT,278065000,Superior pulmonary sulcus syndrome,1.0
SNOMEDCT,281560004,Neuroblastoma of brain,1.0
SNOMEDCT,281562007,Adrenal neuroblastoma,1.0
SNOMEDCT,281563002,Thoracic neuroblastoma,1.0
SNOMEDCT,281564008,Pelvic neuroblastoma,1.0
SNOMEDCT,281565009,Paraspinal neuroblastoma,1.0
SNOMEDCT,281566005,Abdominothoracic neuroblastoma,1.0
SNOMEDCT,285432005,Carcinoma of cervix,1.0
SNOMEDCT,302816009,"Malignant tumour of soft tissue of head, face and neck",1.0
SNOMEDCT,302817000,Malignant tumor of unknown origin or ill-defined site,1.0
SNOMEDCT,302835009,Phaeochromocytoma,1.0
SNOMEDCT,302842009,Diffuse malignant lymphoma - centroblastic,1.0
SNOMEDCT,302855005,Subacute leukemia,1.0
SNOMEDCT,303194003,Metastasis to head and neck lymph node,1.0
SNOMEDCT,303201005,Metastasis to multiple lymph nodes,1.0
SNOMEDCT,307341004,Atypical hairy cell leukemia,1.0
SNOMEDCT,307576001,Osteosarcoma of bone,1.0
SNOMEDCT,307593001,Disseminated carcinomatosis,1.0
SNOMEDCT,307651005,Myelosclerosis with myeloid metaplasia,1.0
SNOMEDCT,308121000,Follicular non-Hodgkin's lymphoma,1.0
SNOMEDCT,310498001,Malignant melanoma of back,1.0
SNOMEDCT,310504009,Primary malignant neoplasm of unknown site,1.0
SNOMEDCT,313248004,Malignant melanoma of chest wall,1.0
SNOMEDCT,313427003,Lambda light chain myeloma,1.0
SNOMEDCT,313428008,Seminoma of undescended testis,1.0
SNOMEDCT,313429000,Seminoma of descended testis,1.0
SNOMEDCT,315058005,Hereditary nonpolyposis colon cancer,1.0
SNOMEDCT,32278006,Myeloma kidney,1.0
SNOMEDCT,363346000,Malignant tumour,1.0
SNOMEDCT,363348004,Malignant tumour of lip,1.0
SNOMEDCT,363349007,Malignant tumor of stomach,1.0
SNOMEDCT,363350007,Malignant tumour of caecum,1.0
SNOMEDCT,363351006,Malignant tumor of rectum,1.0
SNOMEDCT,363352004,Malignant tumour of anal canal,1.0
SNOMEDCT,363353009,Malignant tumor of gallbladder,1.0
SNOMEDCT,363354003,Malignant tumour of cervix,1.0
SNOMEDCT,363355002,Malignant tumor of adrenal gland,1.0
SNOMEDCT,363358000,Malignant tumor of lung,1.0
SNOMEDCT,363360003,Malignant tumor of anterior two-thirds of tongue,1.0
SNOMEDCT,363365008,Malignant tumor of soft tissue of thorax,1.0
SNOMEDCT,363366009,Malignant tumour of soft tissue of pelvis,1.0
SNOMEDCT,363367000,Malignant tumor of vulva,1.0
SNOMEDCT,363370001,Malignant neoplasm of mesentery,1.0
SNOMEDCT,363372009,Malignant tumor of vermilion border of upper lip,1.0
SNOMEDCT,363373004,Malignant tumour of vermilion border of lower lip,1.0
SNOMEDCT,363374005,Malignant tumor of commissure of lip,1.0
SNOMEDCT,363375006,Malignant tumour of tongue,1.0
SNOMEDCT,363376007,Malignant tumor of base of tongue,1.0
SNOMEDCT,363377003,Malignant tumour of lingual tonsil,1.0
SNOMEDCT,363378008,Malignant tumor of major salivary gland,1.0
SNOMEDCT,363379000,Malignant tumour of parotid gland,1.0
SNOMEDCT,363380002,Malignant tumor of submandibular gland,1.0
SNOMEDCT,363381003,Malignant tumour of sublingual gland,1.0
SNOMEDCT,363382005,Malignant tumor of gum,1.0
SNOMEDCT,363383000,Malignant tumour of upper gingiva,1.0
SNOMEDCT,363384006,Malignant tumour of lower gingiva,1.0
SNOMEDCT,363385007,Malignant tumor of floor of mouth,1.0
SNOMEDCT,363386008,Malignant tumour of buccal mucosa,1.0
SNOMEDCT,363387004,Malignant tumor of hard palate,1.0
SNOMEDCT,363388009,Malignant tumour of soft palate,1.0
SNOMEDCT,363389001,Malignant tumor of uvula,1.0
SNOMEDCT,363390005,Malignant tumour of palate,1.0
SNOMEDCT,363391009,Malignant tumor of retromolar area,1.0
SNOMEDCT,363392002,Malignant tumour of oropharynx,1.0
SNOMEDCT,363393007,Malignant tumor of tonsil,1.0
SNOMEDCT,363394001,Malignant tumour of tonsillar fossa,1.0
SNOMEDCT,363395000,Malignant tumor of vallecula,1.0
SNOMEDCT,363397008,Malignant tumor of roof of nasopharynx,1.0
SNOMEDCT,363398003,Malignant tumour of lateral wall of nasopharynx,1.0
SNOMEDCT,363399006,Malignant tumor of hypopharynx,1.0
SNOMEDCT,363400004,Malignant tumour of postcricoid region,1.0
SNOMEDCT,363401000,Malignant tumor of pyriform fossa,1.0
SNOMEDCT,363402007,Malignant tumour of oesophagus,1.0
SNOMEDCT,363403002,Malignant tumor of duodenum,1.0
SNOMEDCT,363404008,Malignant tumour of jejunum,1.0
SNOMEDCT,363405009,Malignant tumor of ileum,1.0
SNOMEDCT,363406005,Malignant tumour of colon,1.0
SNOMEDCT,363407001,Malignant tumor of hepatic flexure,1.0
SNOMEDCT,363408006,Malignant tumour of transverse colon,1.0
SNOMEDCT,363409003,Malignant tumor of descending colon,1.0
SNOMEDCT,363410008,Malignant tumour of sigmoid colon,1.0
SNOMEDCT,363411007,Malignant tumor of appendix,1.0
SNOMEDCT,363412000,Malignant tumour of ascending colon,1.0
SNOMEDCT,363413005,Malignant tumor of splenic flexure,1.0
SNOMEDCT,363414004,Malignant tumour of rectosigmoid junction,1.0
SNOMEDCT,363415003,Malignant tumor of biliary tract,1.0
SNOMEDCT,363416002,Malignant tumour of extrahepatic bile duct,1.0
SNOMEDCT,363417006,Malignant tumor of ampulla of Vater,1.0
SNOMEDCT,363418001,Malignant tumour of pancreas,1.0
SNOMEDCT,363419009,Malignant tumor of head of pancreas,1.0
SNOMEDCT,363420003,Malignant retroperitoneal tumour,1.0
SNOMEDCT,363421004,Malignant neoplasm of omentum,1.0
SNOMEDCT,363422006,Malignant tumor of nasal cavity,1.0
SNOMEDCT,363423001,Malignant tumour of nasal septum,1.0
SNOMEDCT,363424007,Malignant tumor of mastoid air cells,1.0
SNOMEDCT,363425008,Malignant tumour of maxillary sinus,1.0
SNOMEDCT,363426009,Malignant tumor of ethmoid sinus,1.0
SNOMEDCT,363427000,Malignant tumour of frontal sinus,1.0
SNOMEDCT,363428005,Malignant tumor of sphenoid sinus,1.0
SNOMEDCT,363429002,Malignant tumour of larynx,1.0
SNOMEDCT,363430007,Malignant tumor of subglottis,1.0
SNOMEDCT,363431006,Malignant tumour of laryngeal cartilage,1.0
SNOMEDCT,363432004,Malignant tumor of trachea,1.0
SNOMEDCT,363433009,Malignant tumour of pleura,1.0
SNOMEDCT,363434003,Malignant tumor of thymus,1.0
SNOMEDCT,363435002,Malignant tumour of heart,1.0
SNOMEDCT,363436001,Malignant tumor of endocardium,1.0
SNOMEDCT,363438000,Malignant tumor of vertebral column,1.0
SNOMEDCT,363439008,Malignant tumour of soft tissue of head,1.0
SNOMEDCT,363440005,Malignant tumor of soft tissue of face,1.0
SNOMEDCT,363441009,Malignant tumour of soft tissue of neck,1.0
SNOMEDCT,363443007,Malignant tumour of ovary,1.0
SNOMEDCT,363444001,Malignant tumor of fallopian tube,1.0
SNOMEDCT,363445000,Malignant tumour of vagina,1.0
SNOMEDCT,363446004,Malignant neoplasm of labia majora,1.0
SNOMEDCT,363447008,Malignant neoplasm of labia minora,1.0
SNOMEDCT,363449006,Malignant tumour of testis,1.0
SNOMEDCT,363451005,Malignant tumour of glans penis,1.0
SNOMEDCT,363452003,Malignant tumor of epididymis,1.0
SNOMEDCT,363453008,Malignant tumour of spermatic cord,1.0
SNOMEDCT,363454002,Malignant tumor of scrotum,1.0
SNOMEDCT,363456000,Malignant tumor of urachus,1.0
SNOMEDCT,363457009,Malignant tumour of renal pelvis,1.0
SNOMEDCT,363458004,Malignant tumor of ureter,1.0
SNOMEDCT,363459007,Malignant tumour of urethra,1.0
SNOMEDCT,363460002,Malignant tumor of paraurethral gland,1.0
SNOMEDCT,363461003,Malignant tumour of eye,1.0
SNOMEDCT,363462005,Malignant tumor of orbit,1.0
SNOMEDCT,363463000,Malignant tumour of conjunctiva,1.0
SNOMEDCT,363464006,Malignant tumor of cornea,1.0
SNOMEDCT,363465007,Malignant tumour of retina,1.0
SNOMEDCT,363466008,Malignant tumor of choroid,1.0
SNOMEDCT,363467004,Malignant neoplasm of frontal lobe,1.0
SNOMEDCT,363468009,Malignant neoplasm of temporal lobe,1.0
SNOMEDCT,363469001,Malignant neoplasm of parietal lobe,1.0
SNOMEDCT,363470000,Malignant neoplasm of occipital lobe,1.0
SNOMEDCT,363471001,Malignant neoplasm of cerebral ventricles,1.0
SNOMEDCT,363473003,Malignant neoplasm of brainstem,1.0
SNOMEDCT,363474009,Malignant neoplasm of cerebral meninges,1.0
SNOMEDCT,363475005,Malignant tumour of spinal cord,1.0
SNOMEDCT,363476006,Malignant neoplasm of spinal meninges,1.0
SNOMEDCT,363477002,Malignant neoplasm of cauda equina,1.0
SNOMEDCT,363478007,Malignant tumor of thyroid gland,1.0
SNOMEDCT,363481002,Malignant tumour of parathyroid gland,1.0
SNOMEDCT,363482009,Malignant tumor of pituitary gland,1.0
SNOMEDCT,363483004,Malignant tumour of pineal gland,1.0
SNOMEDCT,363484005,Malignant tumor of pelvis,1.0
SNOMEDCT,363489000,Malignant tumour of neck,1.0
SNOMEDCT,363490009,Malignant tumor of anus,1.0
SNOMEDCT,363491008,Malignant tumour of cloacogenic zone,1.0
SNOMEDCT,363492001,Malignant tumor of peritoneum,1.0
SNOMEDCT,363494000,Malignant tumor of mediastinum,1.0
SNOMEDCT,363497007,Malignant tumour of meninges,1.0
SNOMEDCT,363498002,Malignant tumor of optic nerve,1.0
SNOMEDCT,363499005,Malignant tumour of spleen,1.0
SNOMEDCT,363501002,Malignant tumor of face,1.0
SNOMEDCT,363502009,Malignant tumour of axilla,1.0
SNOMEDCT,363503004,Malignant tumor of upper limb,1.0
SNOMEDCT,363504005,Malignant tumour of lower limb,1.0
SNOMEDCT,363505006,Malignant tumor of oral cavity,1.0
SNOMEDCT,363506007,Malignant tumour of nasal sinuses,1.0
SNOMEDCT,363507003,Malignant tumor of pharynx,1.0
SNOMEDCT,363508008,Malignant tumour of intestine,1.0
SNOMEDCT,363509000,Malignant tumor of small intestine,1.0
SNOMEDCT,363514001,Malignant tumour of female genital organ,1.0
SNOMEDCT,363515000,Malignant tumor of male genital organ,1.0
SNOMEDCT,363516004,Malignant tumour of penis,1.0
SNOMEDCT,363518003,Malignant tumour of kidney,1.0
SNOMEDCT,371964008,Malignant neoplasm of adrenal cortex (disorder),1.0
SNOMEDCT,371965009,Malignant neoplasm of adrenal medulla (disorder),1.0
SNOMEDCT,371972005,Malignant neoplasm of body of uterus (disorder),1.0
SNOMEDCT,371973000,Malignant neoplasm of uterus (disorder),1.0
SNOMEDCT,371979001,Malignant neoplasm of clitoris (disorder),1.0
SNOMEDCT,371982006,Malignant neoplasm of endocrine gland (disorder),1.0
SNOMEDCT,372062007,Malignant neoplasm of central nervous system (disorder),1.0
SNOMEDCT,372063002,Malignant neoplasm of nervous system (disorder),1.0
SNOMEDCT,372064008,Malignant neoplasm of female breast (disorder),1.0
SNOMEDCT,372065009,Malignant neoplasm of main bronchus (disorder),1.0
SNOMEDCT,372095001,Malignant neoplasm of male breast (disorder),1.0
SNOMEDCT,372097009,Malignant neoplasm of endocervix (disorder),1.0
SNOMEDCT,372099007,Malignant neoplasm of exocervix (disorder),1.0
SNOMEDCT,372140005,Carcinoma of gallbladder (disorder),1.0
SNOMEDCT,373168002,Reticulosarcoma (disorder),1.0
SNOMEDCT,38216008,Infusion chemotherapy for malignant neoplasm,1.0
SNOMEDCT,397009000,Mast cell malignancy (disorder),1.0
SNOMEDCT,399068003,Malignant tumor of prostate (disorder),1.0
SNOMEDCT,399326009,Malignant tumor of urinary bladder (disorder),1.0
SNOMEDCT,405546008,Malignant pericardial effusion (disorder),1.0
SNOMEDCT,405843009,Widespread metastatic malignant neoplastic disease (disorder),1.0
SNOMEDCT,413441006,"Acute monocytic leukemia, FAB M5b (disorder)",1.0
SNOMEDCT,415082004,Personal history of primary malignant neoplasm of lung (context-dependent category),1.0
SNOMEDCT,415112005,Plasmacytoma (disorder),1.0
SNOMEDCT,416769008,Malignant teratoma of testis (disorder),1.0
SNOMEDCT,416842003,Malignant sacral teratoma (disorder),1.0
SNOMEDCT,417036008,Liquid based cervical cytology screening (procedure),1.0
SNOMEDCT,417417007,Malignant teratoma of undescended testis (disorder),1.0
SNOMEDCT,417554000,Malignant teratoma of descended testis (disorder),1.0
SNOMEDCT,419052002,Malignant tumor of urinary system (disorder),1.0
SNOMEDCT,421249001,Malignant tumor of vermilion border of lip (disorder),1.0
SNOMEDCT,426336007,Solitary osseous myeloma (disorder),1.0
SNOMEDCT,428061005,Malignant neoplasm of brain (disorder),1.0
SNOMEDCT,428100006,Malignant neoplasm of thoracic cavity structure (disorder),1.0
SNOMEDCT,428281000,Malignant neoplasm of bone (disorder),1.0
SNOMEDCT,428322007,Malignant neoplasm of uterine adnexa (disorder),1.0
SNOMEDCT,428905002,Malignant neoplasm of gastrointestinal tract (disorder),1.0
SNOMEDCT,429014004,History of malignant lymphoma (situation),0.0
SNOMEDCT,430621000,Malignant neoplasm of lower respiratory tract (disorder),1.0
SNOMEDCT,443487006,Mantle cell lymphoma (disorder),1.0
SNOMEDCT,443679004,Malignant neoplasm of skeletal system (disorder),1.0
SNOMEDCT,445738007,Myelodysplastic/myeloproliferative disease (disorder),1.0
SNOMEDCT,447883002,Malignant neoplasm of carotid body (disorder),1.0
SNOMEDCT,447949005,Malignant epithelial neoplasm of cheek (disorder),1.0
SNOMEDCT,448233000,Malignant neoplasm of urinary organ (disorder),1.0
SNOMEDCT,448668007,Malignant neoplasm of mandible (disorder),1.0
SNOMEDCT,448670003,Malignant neoplasm of posterior mediastinum (disorder),1.0
SNOMEDCT,448674007,Malignant neoplasm of parametrium (disorder),1.0
SNOMEDCT,448868009,Malignant neoplasm of lateral wall of oropharynx (disorder),1.0
SNOMEDCT,449067008,Malignant neoplasm of parietal pleura (disorder),1.0
SNOMEDCT,449096009,Malignant neoplasm of respiratory system (disorder),1.0
SNOMEDCT,449224009,Malignant neoplasm of anterior mediastinum (disorder),1.0
SNOMEDCT,449377002,Malignant neoplasm of pelvic peritoneum (disorder),1.0
SNOMEDCT,449420002,Malignant neoplasm of cerebellum (disorder),1.0
SNOMEDCT,449627008,Malignant neoplasm of long bone of lower limb (disorder),1.0
SNOMEDCT,699005005,History of malignant hematologic neoplasm,0.0
SNOMEDCT,702391001,Renal cell carcinoma,1.0
SNOMEDCT,712525007,Malignant neoplasm of short bone of lower limb,1.0
SNOMEDCT,712750007,Malignant neoplasm of chest wall,1.0
SNOMEDCT,721567004,Primary malignant neoplasm of placenta (disorder),1.0
SNOMEDCT,739301006,Osteoporosis co-occurrent and due to multiple myeloma,1.0
SNOMEDCT,91855006,Acute leukemia,1.0
SNOMEDCT,91857003,Acute lymphoid leukemia,1.0
SNOMEDCT,91861009,Acute myeloid leukemia,1.0
SNOMEDCT,92812005,Chronic leukemia,1.0
SNOMEDCT,92814006,Chronic lymphoid leukemia,1.0
SNOMEDCT,92818009,Chronic myeloid leukemia,1.0
SNOMEDCT,93135004,Letterer-Siwe disease of intrathoracic lymph nodes,1.0
SNOMEDCT,93139005,Letterer-Siwe disease of lymph nodes of multiple sites,1.0
SNOMEDCT,93143009,Leukaemia,1.0
SNOMEDCT,93146001,Leukemic reticuloendotheliosis of intrathoracic lymph nodes,1.0
SNOMEDCT,93182006,Malignant histiocytosis of intra-abdominal lymph nodes,1.0
SNOMEDCT,93191005,Malignant lymphoma of intra-abdominal lymph nodes,1.0
SNOMEDCT,93192003,Malignant lymphoma of intrapelvic lymph nodes,1.0
SNOMEDCT,93193008,Malignant lymphoma of intrathoracic lymph nodes,1.0
SNOMEDCT,93194002,Malignant lymphoma of lymph nodes of axilla AND/OR upper limb,1.0
SNOMEDCT,93195001,"Malignant lymphoma of lymph nodes of head, face AND/OR neck",1.0
SNOMEDCT,93196000,Malignant lymphoma of lymph nodes of inguinal region AND/OR lower limb,1.0
SNOMEDCT,93197009,Malignant lymphoma of lymph nodes of multiple sites,1.0
SNOMEDCT,93198004,Malignant lymphoma of spleen,1.0
SNOMEDCT,93217003,Malignant melanoma of skin of cheek,1.0
SNOMEDCT,93223008,Malignant melanoma of skin of eyebrow,1.0
SNOMEDCT,93225001,Malignant melanoma of skin of face,1.0
SNOMEDCT,93451002,Erythroleukaemia,1.0
SNOMEDCT,93493001,"Hodgkin's disease, lymphocytic-histiocytic predominance of intra-abdominal lymph nodes",1.0
SNOMEDCT,93494007,"Hodgkin's disease, lymphocytic-histiocytic predominance of intrapelvic lymph nodes",1.0
SNOMEDCT,93495008,"Hodgkin's disease, lymphocytic-histiocytic predominance of intrathoracic lymph nodes",1.0
SNOMEDCT,93522004,Hodgkin's disease of intrathoracic lymph nodes,1.0
SNOMEDCT,93523009,Hodgkin's disease of lymph nodes of axilla AND/OR upper limb,1.0
SNOMEDCT,93524003,"Hodgkin's disease of lymph nodes of head, face AND/OR neck",1.0
SNOMEDCT,93525002,Hodgkin's disease of lymph nodes of inguinal region AND/OR lower limb,1.0
SNOMEDCT,93526001,Hodgkin's disease of lymph nodes of multiple sites,1.0
SNOMEDCT,93527005,Hodgkin's disease of spleen,1.0
SNOMEDCT,93542008,"Hodgkin's paragranuloma of lymph nodes of head, face AND/OR neck",1.0
SNOMEDCT,93643005,Malignant melanoma of skin of nose,1.0
SNOMEDCT,93651008,Malignant melanoma of skin of trunk,1.0
SNOMEDCT,93655004,Malignant melanoma of skin,1.0
SNOMEDCT,93677000,Malignant neoplasm of aortic body,1.0
SNOMEDCT,93680004,Malignant neoplasm of areola of female breast,1.0
SNOMEDCT,93681000,Malignant neoplasm of areola of male breast,1.0
SNOMEDCT,93725000,Malignant neoplasm of bone,1.0
SNOMEDCT,93728003,Malignant neoplasm of broad ligament,1.0
SNOMEDCT,93746009,Malignant neoplasm of cerebellum,1.0
SNOMEDCT,93757004,Malignant neoplasm of clavicle,1.0
SNOMEDCT,93759001,Malignant neoplasm of coccygeal body,1.0
SNOMEDCT,93763008,Malignant neoplasm of common bile duct,1.0
SNOMEDCT,93770008,Malignant neoplasm of cystic duct,1.0
SNOMEDCT,93772000,Malignant neoplasm of diaphragm,1.0
SNOMEDCT,93779009,Malignant neoplasm of endocervix,1.0
SNOMEDCT,93786001,Malignant neoplasm of ethmoid bone,1.0
SNOMEDCT,93789008,Malignant neoplasm of exocervix,1.0
SNOMEDCT,93798006,Malignant neoplasm of femur,1.0
SNOMEDCT,93799003,Malignant neoplasm of fibula,1.0
SNOMEDCT,93806005,Malignant neoplasm of frontal bone,1.0
SNOMEDCT,93814004,Malignant neoplasm of glomus jugulare,1.0
SNOMEDCT,93817006,Malignant neoplasm of great vessels,1.0
SNOMEDCT,93827000,Malignant neoplasm of hilus of lung,1.0
SNOMEDCT,93833009,Malignant neoplasm of ilium,1.0
SNOMEDCT,93841009,Malignant neoplasm of intrathoracic organs,1.0
SNOMEDCT,93842002,Malignant neoplasm of ischium,1.0
SNOMEDCT,93870000,Malignant neoplasm of liver,1.0
SNOMEDCT,93880001,Malignant neoplasm of lung,1.0
SNOMEDCT,93884005,Malignant neoplasm of male breast,1.0
SNOMEDCT,93888008,Malignant neoplasm of maxilla,1.0
SNOMEDCT,93916003,Malignant neoplasm of nasal bone,1.0
SNOMEDCT,93924008,Malignant neoplasm of nipple of female breast,1.0
SNOMEDCT,93925009,Malignant neoplasm of nipple of male breast,1.0
SNOMEDCT,93927001,Malignant neoplasm of occipital bone,1.0
SNOMEDCT,93941005,Malignant neoplasm of paraganglion,1.0
SNOMEDCT,93945001,Malignant neoplasm of parietal bone,1.0
SNOMEDCT,93947009,Malignant neoplasm of parietal peritoneum,1.0
SNOMEDCT,93952004,Malignant neoplasm of pelvic peritoneum,1.0
SNOMEDCT,93957005,Malignant neoplasm of pericardium,1.0
SNOMEDCT,93973004,Malignant neoplasm of presacral region,1.0
SNOMEDCT,93975006,Malignant neoplasm of pubis,1.0
SNOMEDCT,93979000,Malignant neoplasm of radius,1.0
SNOMEDCT,93986008,Malignant neoplasm of respiratory tract,1.0
SNOMEDCT,93990005,Malignant neoplasm of rib,1.0
SNOMEDCT,93997008,Malignant neoplasm of scapula,1.0
SNOMEDCT,94066004,Malignant neoplasm of sphenoid bone,1.0
SNOMEDCT,94073009,Malignant neoplasm of sternum,1.0
SNOMEDCT,94083008,Malignant neoplasm of talus,1.0
SNOMEDCT,94085001,Malignant neoplasm of temporal bone,1.0
SNOMEDCT,94099002,Malignant neoplasm of tibia,1.0
SNOMEDCT,94112009,Malignant neoplasm of ulna,1.0
SNOMEDCT,94134006,Malignant neoplasm of ventral surface of tongue,1.0
SNOMEDCT,94142007,Malignant neoplasm of vomer,1.0
SNOMEDCT,94145009,Malignant neoplasm of zygomatic bone,1.0
SNOMEDCT,94161006,Secondary malignant neoplasm of adrenal gland,1.0
SNOMEDCT,94181007,Secondary malignant neoplasm of axillary lymph nodes,1.0
SNOMEDCT,94186002,Secondary malignant neoplasm of bladder,1.0
SNOMEDCT,94222008,Secondary malignant neoplasm of bone,1.0
SNOMEDCT,94225005,Secondary malignant neoplasm of brain,1.0
SNOMEDCT,94227002,Secondary malignant neoplasm of bronchopulmonary lymph nodes,1.0
SNOMEDCT,94248000,Secondary malignant neoplasm of cerebrum,1.0
SNOMEDCT,94260004,Secondary malignant neoplasm of colon,1.0
SNOMEDCT,94275007,Secondary malignant neoplasm of duodenum,1.0
SNOMEDCT,94297009,Secondary malignant neoplasm of female breast,1.0
SNOMEDCT,94313005,Secondary malignant neoplasm of gastrointestinal tract,1.0
SNOMEDCT,94335002,Secondary malignant neoplasm of ileum,1.0
SNOMEDCT,94336001,Secondary malignant neoplasm of iliac lymph nodes,1.0
SNOMEDCT,94338000,Secondary malignant neoplasm of infraclavicular lymph nodes,1.0
SNOMEDCT,94347008,Secondary malignant neoplasm of intra-abdominal lymph nodes,1.0
SNOMEDCT,94350006,Secondary malignant neoplasm of intrapelvic lymph nodes,1.0
SNOMEDCT,94351005,Secondary malignant neoplasm of intrathoracic lymph nodes,1.0
SNOMEDCT,94360002,Secondary malignant neoplasm of kidney,1.0
SNOMEDCT,94365007,Secondary malignant neoplasm of large intestine,1.0
SNOMEDCT,94381002,Secondary malignant neoplasm of liver,1.0
SNOMEDCT,94391008,Secondary malignant neoplasm of lung,1.0
SNOMEDCT,94392001,Secondary malignant neoplasm of lymph node,1.0
