Coding System (OXMIS Read),Codes,Description,Entity type,Category
Read,C10EF00,Type 1 diabetes mellitus with diabetic cataract,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109G12,Type 2 diabetes mellitus with arthropathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10E600,Type 1 diabetes mellitus with gangrene,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10FL11,Type II diabetes mellitus with persistent proteinuria,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109111,Type II diabetes mellitus with ophthalmic complications,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10FC11,Type II diabetes mellitus with nephropathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10F011,Type II diabetes mellitus with renal complications,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10E412,Unstable insulin dependent diabetes mellitus,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10F311,Type II diabetes mellitus with multiple complications,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10EN11,Type I diabetes mellitus with ketoacidotic coma,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C100011,Insulin dependent diabetes mellitus,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109.00,Non-insulin-dependent diabetes mellitus,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,66AJ.11,Unstable diabetes,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C100111,Maturity onset diabetes,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C100112,Non-insulin dependent diabetes mellitus,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,66AL.00,Diabetic-uncooperative patient,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,Lyu2900,"[X]Pre-existing diabetes mellitus, unspecified",res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,66AJz00,Diabetic - poor control NOS,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10..00,Diabetes mellitus,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108.11,IDDM-Insulin dependent diabetes mellitus,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,66AI.00,Diabetic - good control,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108900,Insulin dependent diabetes maturity onset,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,L180500,"Pre-existing diabetes mellitus, insulin-dependent",res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109711,Type II diabetes mellitus - poor control,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108911,Type I diabetes mellitus maturity onset,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,66Ac.00,Diabetic peripheral neuropathy screening,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,C109J11,Insulin treated non-insulin dependent diabetes mellitus,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,66AV.00,Diabetic on insulin and oral treatment,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109J12,Insulin treated Type II diabetes mellitus,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10FJ00,Insulin treated Type 2 diabetes mellitus,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10F900,Type 2 diabetes mellitus without complication,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10C.11,Maturity onset diabetes in youth,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10E.12,Insulin dependent diabetes mellitus,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109911,Type II diabetes mellitus without complication,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10F711,Type II diabetes mellitus - poor control,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10EA11,Type I diabetes mellitus without complication,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,42W1.00,Hb. A1C < 7% - good control,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,42c..00,HbA1 - diabetic control,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,42W2.00,Hb. A1C 7-10% - borderline,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,66AH.00,Diabetic treatment changed,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,66A6.00,Last hypo. attack,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,66AQ.00,Diabetes: shared care programme,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,8A13.00,Diabetic stabilisation,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,66AD.00,Fundoscopy - diabetic check,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,8A12.00,Diabetic crisis monitoring,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,42WZ.00,Hb. A1C - diabetic control NOS,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,66AM.00,Diabetic - follow-up default,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,9N1v.00,Seen in diabetic eye clinic,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,13B1.00,Diabetic diet,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,66AZ.00,Diabetic monitoring NOS,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,8HVU.00,Private referral to diabetologist,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,F420500,Advanced diabetic retinal disease,res43: diabetes_kontopantelis_bmjqs2012,test
Read,66A8.00,Has seen dietician - diabetes,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,8H3O.00,Non-urgent diabetic admission,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,66AR.00,Diabetes management plan given,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,ZLA2500,Seen by diabetic liaison nurse,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,13AC.00,Diabetic weight reducing diet,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,ZL62500,Referral to diabetes nurse,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,ZL22500,Under care of diabetic liaison nurse,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,66AW.00,Diabetic foot risk assessment,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,9N2i.00,Seen by diabetic liaison nurse,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,9N1i.00,Seen in diabetic foot clinic,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,8BL2.00,Patient on maximal tolerated therapy for diabetes,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,9NN9.00,Under care of diabetes specialist nurse,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,8I3X.00,Diabetic retinopathy screening refused,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,8I3W.00,Diabetic foot examination declined,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,8HTe.00,Referral to diabetes preconception counselling clinic,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,68A9.00,Diabetic retinopathy screening offered,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,9N0n.00,Seen in community diabetes specialist clinic,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,8HTk.00,Referral to diabetic eye clinic,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,66Ak.00,Diabetic monitoring - lower risk albumin excretion,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,9N1o.00,Seen in multidisciplinary diabetic clinic,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,8Hl1.00,Referral for diabetic retinopathy screening,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,66AH000,Conversion to insulin,res43: diabetes_kontopantelis_bmjqs2012,drug
Read,66Aj.00,Insulin needles changed less than once a day,res43: diabetes_kontopantelis_bmjqs2012,drug
Read,C104.11,Diabetic nephropathy,res43: diabetes_kontopantelis_bmjqs2012,test
Read,F464000,Diabetic cataract,res43: diabetes_kontopantelis_bmjqs2012,test
Read,M271100,Neuropathic diabetic ulcer - foot,res43: diabetes_kontopantelis_bmjqs2012,test
Read,8H2J.00,Admit diabetic emergency,res43: diabetes_kontopantelis_bmjqs2012,test
Read,F440700,Diabetic iritis,res43: diabetes_kontopantelis_bmjqs2012,test
Read,F372200,Asymptomatic diabetic neuropathy,res43: diabetes_kontopantelis_bmjqs2012,test
Read,Kyu0300,[X]Glomerular disorders in diabetes mellitus,res43: diabetes_kontopantelis_bmjqs2012,test
Read,F35z000,Diabetic mononeuritis NOS,res43: diabetes_kontopantelis_bmjqs2012,test
Read,F372.12,Diabetic neuropathy,res43: diabetes_kontopantelis_bmjqs2012,test
Read,F420200,Preproliferative diabetic retinopathy,res43: diabetes_kontopantelis_bmjqs2012,test
Read,2G51000,Foot abnormality - diabetes related,res43: diabetes_kontopantelis_bmjqs2012,test
Read,F372100,Chronic painful diabetic neuropathy,res43: diabetes_kontopantelis_bmjqs2012,test
Read,2G5A.00,O/E - Right diabetic foot at risk,res43: diabetes_kontopantelis_bmjqs2012,test
Read,N030100,Diabetic Charcot arthropathy,res43: diabetes_kontopantelis_bmjqs2012,test
Read,F420.00,Diabetic retinopathy,res43: diabetes_kontopantelis_bmjqs2012,test
Read,M271200,Mixed diabetic ulcer - foot,res43: diabetes_kontopantelis_bmjqs2012,test
Read,2G5B.00,O/E - Left diabetic foot at risk,res43: diabetes_kontopantelis_bmjqs2012,test
Read,2G5H.00,O/E - Right diabetic foot - ulcerated,res43: diabetes_kontopantelis_bmjqs2012,test
Read,2G5J.00,O/E - Left diabetic foot at moderate risk,res43: diabetes_kontopantelis_bmjqs2012,test
Read,66Ad.00,Hypoglycaemic attack requiring 3rd party assistance,res43: diabetes_kontopantelis_bmjqs2012,test
Read,2BBW.00,O/E - right eye diabetic maculopathy,res43: diabetes_kontopantelis_bmjqs2012,test
Read,2BBS.00,O/E - left eye preproliferative diabetic retinopathy,res43: diabetes_kontopantelis_bmjqs2012,test
Read,2BBV.00,O/E - left eye proliferative diabetic retinopathy,res43: diabetes_kontopantelis_bmjqs2012,test
Read,2BBo.00,O/E - sight threatening diabetic retinopathy,res43: diabetes_kontopantelis_bmjqs2012,test
Read,66AJ200,Loss of hypoglycaemic warning,res43: diabetes_kontopantelis_bmjqs2012,test
Read,66A7000,Frequency of hospital treated hypoglycaemia,res43: diabetes_kontopantelis_bmjqs2012,test
Read,2G5I.00,O/E - Left diabetic foot at low risk,res43: diabetes_kontopantelis_bmjqs2012,test
Read,F345000,Diabetic mononeuritis multiplex,res43: diabetes_kontopantelis_bmjqs2012,test
Read,2BBF.00,Retinal abnormality - diabetes related,res43: diabetes_kontopantelis_bmjqs2012,test
Read,8HBG.00,Diabetic retinopathy 12 month review,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,C10y000,"Diabetes mellitus, juvenile, + other specified manifestation",res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C105.00,Diabetes mellitus with ophthalmic manifestation,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,66AA.11,Injection sites - diabetic,res43: diabetes_kontopantelis_bmjqs2012,drug
Read,8HBH.00,Diabetic retinopathy 6 month review,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,9OLD.00,Diabetic patient unsuitable for digital retinal photography,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,9N0o.00,Seen in community diabetic specialist nurse clinic,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,8Hj0.00,Referral to diabetes structured education programme,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,9NN8.00,Under care of diabetologist,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,9N0m.00,Seen in diabetic nurse consultant clinic,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,M037200,Cellulitis in diabetic foot,res43: diabetes_kontopantelis_bmjqs2012,test
Read,66AG.00,Diabetic drug side effects,res43: diabetes_kontopantelis_bmjqs2012,drug
Read,93C4.00,Patient consent given for addition to diabetic register,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,8HHy.00,Referral to diabetic register,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,66Ai.00,Diabetic 6 month review,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,66Ao.00,Diabetes type 2 review,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,8Hl4.00,Referral to community diabetes specialist nurse,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,8HTi.00,Referral to multidisciplinary diabetic clinic,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,68AB.00,Diabetic digital retinopathy screening offered,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,K01x100,Nephrotic syndrome in diabetes mellitus,res43: diabetes_kontopantelis_bmjqs2012,test
Read,66AJ300,Recurrent severe hypos,res43: diabetes_kontopantelis_bmjqs2012,test
Read,C106.11,Diabetic amyotrophy,res43: diabetes_kontopantelis_bmjqs2012,test
Read,66Ah.00,Insulin needles changed for each injection,res43: diabetes_kontopantelis_bmjqs2012,drug
Read,M271000,Ischaemic ulcer diabetic foot,res43: diabetes_kontopantelis_bmjqs2012,test
Read,F420000,Background diabetic retinopathy,res43: diabetes_kontopantelis_bmjqs2012,test
Read,N030011,Diabetic cheiropathy,res43: diabetes_kontopantelis_bmjqs2012,test
Read,R054300,[D]Widespread diabetic foot gangrene,res43: diabetes_kontopantelis_bmjqs2012,test
Read,66AJ000,Chronic hyperglycaemia,res43: diabetes_kontopantelis_bmjqs2012,test
Read,F420300,Advanced diabetic maculopathy,res43: diabetes_kontopantelis_bmjqs2012,test
Read,F372.11,Diabetic polyneuropathy,res43: diabetes_kontopantelis_bmjqs2012,test
Read,R054200,[D]Gangrene of toe in diabetic,res43: diabetes_kontopantelis_bmjqs2012,test
Read,C109100,Non-insulin-dependent diabetes mellitus with ophthalm comps,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,G73y000,Diabetic peripheral angiopathy,res43: diabetes_kontopantelis_bmjqs2012,test
Read,2BBL.00,O/E - diabetic maculopathy present both eyes,res43: diabetes_kontopantelis_bmjqs2012,test
Read,F420z00,Diabetic retinopathy NOS,res43: diabetes_kontopantelis_bmjqs2012,test
Read,F420400,Diabetic maculopathy,res43: diabetes_kontopantelis_bmjqs2012,test
Read,F372.00,Polyneuropathy in diabetes,res43: diabetes_kontopantelis_bmjqs2012,test
Read,F372000,Acute painful diabetic neuropathy,res43: diabetes_kontopantelis_bmjqs2012,test
Read,F381311,Diabetic amyotrophy,res43: diabetes_kontopantelis_bmjqs2012,test
Read,F420100,Proliferative diabetic retinopathy,res43: diabetes_kontopantelis_bmjqs2012,test
Read,F171100,Autonomic neuropathy due to diabetes,res43: diabetes_kontopantelis_bmjqs2012,test
Read,14F4.00,H/O: Admission in last year for diabetes foot problem,res43: diabetes_kontopantelis_bmjqs2012,test
Read,2G5C.00,Foot abnormality - diabetes related,res43: diabetes_kontopantelis_bmjqs2012,test
Read,N030000,Diabetic cheiroarthropathy,res43: diabetes_kontopantelis_bmjqs2012,test
Read,F381300,Myasthenic syndrome due to diabetic amyotrophy,res43: diabetes_kontopantelis_bmjqs2012,test
Read,2BBM.00,O/E - diabetic maculopathy absent both eyes,res43: diabetes_kontopantelis_bmjqs2012,test
Read,C107z00,Diabetes mellitus NOS with peripheral circulatory disorder,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,2BBk.00,O/E - right eye stable treated prolif diabetic retinopathy,res43: diabetes_kontopantelis_bmjqs2012,test
Read,F420600,Non proliferative diabetic retinopathy,res43: diabetes_kontopantelis_bmjqs2012,test
Read,2G5L.00,O/E - Left diabetic foot - ulcerated,res43: diabetes_kontopantelis_bmjqs2012,test
Read,2G5K.00,O/E - Left diabetic foot at high risk,res43: diabetes_kontopantelis_bmjqs2012,test
Read,2G5G.00,O/E - Right diabetic foot at high risk,res43: diabetes_kontopantelis_bmjqs2012,test
Read,2G5F.00,O/E - Right diabetic foot at moderate risk,res43: diabetes_kontopantelis_bmjqs2012,test
Read,2BBX.00,O/E - left eye diabetic maculopathy,res43: diabetes_kontopantelis_bmjqs2012,test
Read,2BBT.00,O/E - right eye proliferative diabetic retinopathy,res43: diabetes_kontopantelis_bmjqs2012,test
Read,2BBQ.00,O/E - left eye background diabetic retinopathy,res43: diabetes_kontopantelis_bmjqs2012,test
Read,2BBP.00,O/E - right eye background diabetic retinopathy,res43: diabetes_kontopantelis_bmjqs2012,test
Read,2BBR.00,O/E - right eye preproliferative diabetic retinopathy,res43: diabetes_kontopantelis_bmjqs2012,test
Read,F3y0.00,Diabetic mononeuropathy,res43: diabetes_kontopantelis_bmjqs2012,test
Read,2G5W.00,O/E - left chronic diabetic foot ulcer,res43: diabetes_kontopantelis_bmjqs2012,test
Read,C105y00,Other specified diabetes mellitus with ophthalmic complicatn,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,66An.00,Diabetes type 1 review,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,2G5E.00,O/E - Right diabetic foot at low risk,res43: diabetes_kontopantelis_bmjqs2012,test
Read,66A7100,Frequency of GP or paramedic treated hypoglycaemia,res43: diabetes_kontopantelis_bmjqs2012,test
Read,2G5V.00,O/E - right chronic diabetic foot ulcer,res43: diabetes_kontopantelis_bmjqs2012,test
Read,C104.00,Diabetes mellitus with renal manifestation,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10zy00,Other specified diabetes mellitus with unspecified comps,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C105000,"Diabetes mellitus, juvenile type, + ophthalmic manifestation",res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C107200,"Diabetes mellitus, adult with gangrene",res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C102.00,Diabetes mellitus with hyperosmolar coma,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C101100,"Diabetes mellitus, adult onset, with ketoacidosis",res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109A00,Non-insulin dependent diabetes mellitus with mononeuropathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10z.00,Diabetes mellitus with unspecified complication,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C102z00,Diabetes mellitus NOS with hyperosmolar coma,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,66Al.00,Diabetic monitoring - higher risk albumin excretion,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,9NND.00,Under care of diabetic foot screener,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,ZL62600,Referral to diabetic liaison nurse,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,66AU.00,Diabetes care by hospital only,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,C109511,Type II diabetes mellitus with gangrene,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108C00,Insulin dependent diabetes mellitus with polyneuropathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,9NM0.00,Attending diabetes clinic,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,ZV65312,[V]Dietary counselling in diabetes mellitus,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,8HME.00,Listed for Diabetology admissn,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,66AN.00,Date diabetic treatment start,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,C10E411,Unstable type I diabetes mellitus,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10E812,Insulin dependent diabetes mellitus - poor control,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10E900,Type 1 diabetes mellitus maturity onset,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10D.11,Maturity onset diabetes in youth type 2,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10F.00,Type 2 diabetes mellitus,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108812,Type 1 diabetes mellitus - poor control,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108500,Insulin dependent diabetes mellitus with ulcer,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109.11,NIDDM - Non-insulin dependent diabetes mellitus,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108600,Insulin dependent diabetes mellitus with gangrene,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C106y00,Other specified diabetes mellitus with neurological comps,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,Cyu2000,[X]Other specified diabetes mellitus,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108.12,Type 1 diabetes mellitus,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,66A5.00,Diabetic on insulin,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108211,Type I diabetes mellitus with neurological complications,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108A00,Insulin-dependent diabetes without complication,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10yy00,Other specified diabetes mellitus with other spec comps,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108J00,Insulin dependent diab mell with neuropathic arthropathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,66A3.00,Diabetic on diet only,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10F511,Type II diabetes mellitus with gangrene,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108C11,Type I diabetes mellitus with polyneuropathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10EB00,Type 1 diabetes mellitus with mononeuropathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10FG00,Type 2 diabetes mellitus with arthropathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108B11,Type I diabetes mellitus with mononeuropathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C103z00,Diabetes mellitus NOS with ketoacidotic coma,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10D.00,Diabetes mellitus autosomal dominant type 2,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108E00,Insulin dependent diabetes mellitus with hypoglycaemic coma,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109A11,Type II diabetes mellitus with mononeuropathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
