Coding System (OXMIS Read),Codes,Description,Entity type,Category
Read,C10FG00,Type 2 diabetes mellitus with arthropathy,res22: diabetes,diagnostic
Read,C10FH00,Type 2 diabetes mellitus with neuropathic arthropathy,res22: diabetes,diagnostic
Read,C108A00,Insulin-dependent diabetes without complication,res22: diabetes,diagnostic
Read,C10FJ11,Insulin treated Type II diabetes mellitus,res22: diabetes,diagnostic
Read,C10FL00,Type 2 diabetes mellitus with persistent proteinuria,res22: diabetes,diagnostic
Read,C108712,Type 1 diabetes mellitus with retinopathy,res22: diabetes,diagnostic
Read,C10FL11,Type II diabetes mellitus with persistent proteinuria,res22: diabetes,diagnostic
Read,C10FM11,type ii diabetes mellitus with persistent microalbuminuria,res22: diabetes,diagnostic
Read,C10FP00,Type 2 diabetes mellitus with ketoacidotic coma,res22: diabetes,diagnostic
Read,C108700,Insulin dependent diabetes mellitus with retinopathy,res22: diabetes,diagnostic
Read,C10FS00,maternally inherited diabetes mellitus,res22: diabetes,diagnostic
Read,C10y.00,Diabetes mellitus with other specified manifestation,res22: diabetes,diagnostic
Read,C108811,Type I diabetes mellitus - poor control,res22: diabetes,diagnostic
Read,C10yy00,Other specified diabetes mellitus with other spec comps,res22: diabetes,diagnostic
Read,C10z100,"Diabetes mellitus, adult onset, + unspecified complication",res22: diabetes,diagnostic
Read,C108900,Insulin dependent diabetes maturity onset,res22: diabetes,diagnostic
Read,C10zz00,Diabetes mellitus NOS with unspecified complication,res22: diabetes,diagnostic
Read,C108J11,type i diabetes mellitus with neuropathic arthropathy,res22: diabetes,diagnostic
Read,Cyu2300,[X]Unspecified diabetes mellitus with renal complications,res22: diabetes,diagnostic
Read,F171100,Autonomic neuropathy due to diabetes,res22: diabetes,diagnostic
Read,F35z000,Diabetic mononeuritis NOS,res22: diabetes,diagnostic
Read,C108D11,Type I diabetes mellitus with nephropathy,res22: diabetes,diagnostic
Read,F372.11,Diabetic polyneuropathy,res22: diabetes,diagnostic
Read,F372100,Chronic painful diabetic neuropathy,res22: diabetes,diagnostic
Read,C108C00,Insulin dependent diabetes mellitus with polyneuropathy,res22: diabetes,diagnostic
Read,F381300,Myasthenic syndrome due to diabetic amyotrophy,res22: diabetes,diagnostic
Read,F3y0.00,Diabetic mononeuropathy,res22: diabetes,diagnostic
Read,F420.00,Diabetic retinopathy,res22: diabetes,diagnostic
Read,F420000,Background diabetic retinopathy,res22: diabetes,diagnostic
Read,F420200,Preproliferative diabetic retinopathy,res22: diabetes,diagnostic
Read,C108H11,Type I diabetes mellitus with arthropathy,res22: diabetes,diagnostic
Read,C108F00,Insulin dependent diabetes mellitus with diabetic cataract,res22: diabetes,diagnostic
Read,F420400,Diabetic maculopathy,res22: diabetes,diagnostic
Read,F420700,High risk proliferative diabetic retinopathy,res22: diabetes,diagnostic
Read,C108E11,Type I diabetes mellitus with hypoglycaemic coma,res22: diabetes,diagnostic
Read,F420z00,Diabetic retinopathy NOS,res22: diabetes,diagnostic
Read,G73y000,Diabetic peripheral angiopathy,res22: diabetes,diagnostic
Read,Kyu0300,[X]Glomerular disorders in diabetes mellitus,res22: diabetes,diagnostic
Read,L180500,"Pre-existing diabetes mellitus, insulin-dependent",res22: diabetes,diagnostic
Read,L180X00,"Pre-existing diabetes mellitus, unspecified",res22: diabetes,diagnostic
Read,C109112,Type 2 diabetes mellitus with ophthalmic complications,res22: diabetes,diagnostic
Read,M037200,Cellulitis in diabetic foot,res22: diabetes,diagnostic
Read,M271000,Ischaemic ulcer diabetic foot,res22: diabetes,diagnostic
Read,M271200,Mixed diabetic ulcer - foot,res22: diabetes,diagnostic
Read,N030000,Diabetic cheiroarthropathy,res22: diabetes,diagnostic
Read,N030011,Diabetic cheiropathy,res22: diabetes,diagnostic
Read,R054200,[D]Gangrene of toe in diabetic,res22: diabetes,diagnostic
Read,C109000,Non-insulin-dependent diabetes mellitus with renal comps,res22: diabetes,diagnostic
Read,C109.12,Type 2 diabetes mellitus,res22: diabetes,diagnostic
Read,ZL22500,Under care of diabetic liaison nurse,res22: diabetes,diagnostic
Read,ZL62600,Referral to diabetic liaison nurse,res22: diabetes,diagnostic
Read,C109.00,Non-insulin dependent diabetes mellitus,res22: diabetes,diagnostic
Read,ZV65312,[V]Dietary counselling in diabetes mellitus,res22: diabetes,diagnostic
Read,C109111,Type II diabetes mellitus with ophthalmic complications,res22: diabetes,diagnostic
Read,C109012,Type 2 diabetes mellitus with renal complications,res22: diabetes,diagnostic
Read,C10E.00,Type 1 diabetes mellitus,res22: diabetes,diagnostic
Read,C109D11,Type II diabetes mellitus with hypoglycaemic coma,res22: diabetes,diagnostic
Read,C109300,Non-insulin-dependent diabetes mellitus with multiple comps,res22: diabetes,diagnostic
Read,C109611,Type II diabetes mellitus with retinopathy,res22: diabetes,diagnostic
Read,C109512,type 2 diabetes mellitus with gangrene,res22: diabetes,diagnostic
Read,C109411,Type II diabetes mellitus with ulcer,res22: diabetes,diagnostic
Read,C109500,Non-insulin dependent diabetes mellitus with gangrene,res22: diabetes,diagnostic
Read,C109D00,Non-insulin dependent diabetes mellitus with hypoglyca coma,res22: diabetes,diagnostic
Read,C109A00,Non-insulin dependent diabetes mellitus with mononeuropathy,res22: diabetes,diagnostic
Read,C109700,Non-insulin dependent diabetes mellitus - poor control,res22: diabetes,diagnostic
Read,C109712,Type 2 diabetes mellitus - poor control,res22: diabetes,diagnostic
Read,C109C11,Type II diabetes mellitus with nephropathy,res22: diabetes,diagnostic
Read,C109A11,Type II diabetes mellitus with mononeuropathy,res22: diabetes,diagnostic
Read,C109B11,Type II diabetes mellitus with polyneuropathy,res22: diabetes,diagnostic
Read,C10D.00,Diabetes mellitus autosomal dominant type 2,res22: diabetes,diagnostic
Read,C109F00,Non-insulin-dependent d m with peripheral angiopath,res22: diabetes,diagnostic
Read,C109E11,Type II diabetes mellitus with diabetic cataract,res22: diabetes,diagnostic
Read,C10C.11,Maturity onset diabetes in youth,res22: diabetes,diagnostic
Read,C109H12,Type 2 diabetes mellitus with neuropathic arthropathy,res22: diabetes,diagnostic
Read,C109G11,Type II diabetes mellitus with arthropathy,res22: diabetes,diagnostic
Read,C109H00,Non-insulin dependent d m with neuropathic arthropathy,res22: diabetes,diagnostic
Read,C10C.00,Diabetes mellitus autosomal dominant,res22: diabetes,diagnostic
Read,C109J11,Insulin treated non-insulin dependent diabetes mellitus,res22: diabetes,diagnostic
Read,C109J12,Insulin treated Type II diabetes mellitus,res22: diabetes,diagnostic
Read,C10FK00,Hyperosmolar non-ketotic state in type 2 diabetes mellitus,res22: diabetes,diagnostic
Read,C10EM00,Type 1 diabetes mellitus with ketoacidosis,res22: diabetes,diagnostic
Read,C10E700,Type 1 diabetes mellitus with retinopathy,res22: diabetes,diagnostic
Read,C10E312,Insulin dependent diabetes mellitus with multiple complicat,res22: diabetes,diagnostic
Read,C10E512,insulin dependent diabetes mellitus with ulcer,res22: diabetes,diagnostic
Read,C10E411,Unstable type I diabetes mellitus,res22: diabetes,diagnostic
Read,C10E500,Type 1 diabetes mellitus with ulcer,res22: diabetes,diagnostic
Read,C10EA11,Type I diabetes mellitus without complication,res22: diabetes,diagnostic
Read,C10E800,Type 1 diabetes mellitus - poor control,res22: diabetes,diagnostic
Read,C10E711,type i diabetes mellitus with retinopathy,res22: diabetes,diagnostic
Read,C10E912,insulin dependent diabetes maturity onset,res22: diabetes,diagnostic
Read,C10E900,Type 1 diabetes mellitus maturity onset,res22: diabetes,diagnostic
Read,C10E911,type i diabetes mellitus maturity onset,res22: diabetes,diagnostic
Read,C10EJ00,Type 1 diabetes mellitus with neuropathic arthropathy,res22: diabetes,diagnostic
Read,C10ED00,Type 1 diabetes mellitus with nephropathy,res22: diabetes,diagnostic
Read,C10EB00,Type 1 diabetes mellitus with mononeuropathy,res22: diabetes,diagnostic
Read,C10EG00,Type 1 diabetes mellitus with peripheral angiopathy,res22: diabetes,diagnostic
Read,C10EE00,Type 1 diabetes mellitus with hypoglycaemic coma,res22: diabetes,diagnostic
Read,C10EF00,Type 1 diabetes mellitus with diabetic cataract,res22: diabetes,diagnostic
Read,C10FJ00,Insulin treated Type 2 diabetes mellitus,res22: diabetes,diagnostic
Read,C10F.00,Type 2 diabetes mellitus,res22: diabetes,diagnostic
Read,C10F411,type ii diabetes mellitus with ulcer,res22: diabetes,diagnostic
Read,C10EQ00,Type 1 diabetes mellitus with gastroparesis,res22: diabetes,diagnostic
Read,C10EP00,Type 1 diabetes mellitus with exudative maculopathy,res22: diabetes,diagnostic
Read,C10F311,Type II diabetes mellitus with multiple complications,res22: diabetes,diagnostic
Read,C10F.11,Type II diabetes mellitus,res22: diabetes,diagnostic
Read,C10F211,type ii diabetes mellitus with neurological complications,res22: diabetes,diagnostic
Read,C10F011,Type II diabetes mellitus with renal complications,res22: diabetes,diagnostic
Read,C10FG11,type ii diabetes mellitus with arthropathy,res22: diabetes,diagnostic
Read,C10F900,Type 2 diabetes mellitus without complication,res22: diabetes,diagnostic
Read,C10F500,Type 2 diabetes mellitus with gangrene,res22: diabetes,diagnostic
Read,C10F700,Type 2 diabetes mellitus - poor control,res22: diabetes,diagnostic
Read,C10F600,Type 2 diabetes mellitus with retinopathy,res22: diabetes,diagnostic
Read,C10FF00,Type 2 diabetes mellitus with peripheral angiopathy,res22: diabetes,diagnostic
Read,C10FA00,Type 2 diabetes mellitus with mononeuropathy,res22: diabetes,diagnostic
Read,C10FE00,Type 2 diabetes mellitus with diabetic cataract,res22: diabetes,diagnostic
Read,C10FC00,Type 2 diabetes mellitus with nephropathy,res22: diabetes,diagnostic
Read,C10FN00,Type 2 diabetes mellitus with ketoacidosis,res22: diabetes,diagnostic
Read,C10z.00,Diabetes mellitus with unspecified complication,res22: diabetes,diagnostic
Read,C10FM00,Type 2 diabetes mellitus with persistent microalbuminuria,res22: diabetes,diagnostic
Read,F420100,Proliferative diabetic retinopathy,res22: diabetes,diagnostic
Read,C10yz00,Diabetes mellitus NOS with other specified manifestation,res22: diabetes,diagnostic
Read,C10FR00,Type 2 diabetes mellitus with gastroparesis,res22: diabetes,diagnostic
Read,C10FQ00,Type 2 diabetes mellitus with exudative maculopathy,res22: diabetes,diagnostic
Read,C10y100,"Diabetes mellitus, adult, + other specified manifestation",res22: diabetes,diagnostic
Read,C10G.00,Secondary pancreatic diabetes mellitus,res22: diabetes,diagnostic
Read,C10G000,Secondary pancreatic diabetes mellitus without complication,res22: diabetes,diagnostic
Read,C10z000,"Diabetes mellitus, juvenile type, + unspecified complication",res22: diabetes,diagnostic
Read,Cyu2000,[X]Other specified diabetes mellitus,res22: diabetes,diagnostic
Read,C10zy00,Other specified diabetes mellitus with unspecified comps,res22: diabetes,diagnostic
Read,Cyu2.00,[X]Diabetes mellitus,res22: diabetes,diagnostic
Read,F372.12,Diabetic neuropathy,res22: diabetes,diagnostic
Read,F345000,Diabetic mononeuritis multiplex,res22: diabetes,diagnostic
Read,F372.00,Polyneuropathy in diabetes,res22: diabetes,diagnostic
Read,F381311,Diabetic amyotrophy,res22: diabetes,diagnostic
Read,F372200,Asymptomatic diabetic neuropathy,res22: diabetes,diagnostic
Read,F372000,Acute painful diabetic neuropathy,res22: diabetes,diagnostic
Read,C10E.11,Type I diabetes mellitus,res22: diabetes,diagnostic
Read,F420300,Advanced diabetic maculopathy,res22: diabetes,diagnostic
Read,F440700,Diabetic iritis,res22: diabetes,diagnostic
Read,F420800,High risk non proliferative diabetic retinopathy,res22: diabetes,diagnostic
Read,F420500,Advanced diabetic retinal disease,res22: diabetes,diagnostic
Read,F420600,Non proliferative diabetic retinopathy,res22: diabetes,diagnostic
Read,F464000,Diabetic cataract,res22: diabetes,diagnostic
Read,L180600,"Pre-existing diabetes mellitus, non-insulin-dependent",res22: diabetes,diagnostic
Read,K01x100,Nephrotic syndrome in diabetes mellitus,res22: diabetes,diagnostic
Read,C108G00,Insulin dependent diab mell with peripheral angiopathy,res22: diabetes,diagnostic
Read,M271100,Neuropathic diabetic ulcer - foot,res22: diabetes,diagnostic
Read,N030100,Diabetic Charcot arthropathy,res22: diabetes,diagnostic
Read,ZLA2500,Seen by diabetic liaison nurse,res22: diabetes,diagnostic
Read,ZL62500,Referral to diabetes nurse,res22: diabetes,diagnostic
Read,R054300,[D]Widespread diabetic foot gangrene,res22: diabetes,diagnostic
